frame_id,time_s
0,0.6294043064117432
1,0.8188707828521729
2,1.0262272357940674
3,1.2213997840881348
4,1.4272029399871826
5,1.6325695514678955
6,1.8209147453308105
7,2.0112392902374268
8,2.2228732109069824
9,2.4124915599823
10,2.619633197784424
11,2.815039873123169
12,3.0211782455444336
13,3.2136738300323486
14,3.427140712738037
15,3.6123878955841064
16,3.82049298286438
17,4.011036157608032
18,4.219460725784302
19,4.411535739898682
20,4.620390176773071
21,4.81302809715271
22,5.020496368408203
23,5.211754083633423
24,5.419891595840454
25,5.611847400665283
26,5.81921124458313
27,6.01234769821167
28,6.220179796218872
29,6.413066387176514
30,6.619929313659668
31,6.8113861083984375
32,7.018937349319458
33,7.212077379226685
34,7.419668197631836
35,7.61251425743103
36,7.820594310760498
37,8.012818574905396
38,8.222680568695068
39,8.413146495819092
40,8.619294166564941
41,8.811203718185425
42,9.021023750305176
43,9.214651823043823
44,9.420119285583496
45,9.613492965698242
46,9.821393489837646
47,10.011062622070312
48,10.221626281738281
49,10.411036252975464
50,10.621723890304565
51,10.812569856643677
52,11.020235300064087
53,11.210745573043823
54,11.41885495185852
55,11.612399101257324
56,11.819705486297607
57,12.014284133911133
58,12.22067403793335
59,12.412891149520874
60,12.619481563568115
61,12.810394525527954
62,13.0194993019104
63,13.214579582214355
64,13.419689893722534
65,13.612343549728394
66,13.820226907730103
67,14.012197971343994
68,14.219417333602905
69,14.412914276123047
70,14.619784832000732
71,14.813193082809448
72,15.022031307220459
73,15.213484525680542
74,15.42069673538208
75,15.6111900806427
76,15.819584369659424
77,16.012449502944946
78,16.21888756752014
79,16.411780834197998
80,16.621339559555054
81,16.812434673309326
82,17.01938557624817
83,17.212416648864746
84,17.41887331008911
85,17.611270666122437
86,17.82092547416687
87,18.01401686668396
88,18.220420360565186
89,18.411757707595825
90,18.62167739868164
91,18.811158895492554
92,19.01946711540222
93,19.211650371551514
94,19.419155597686768
95,19.612371683120728
96,19.820767879486084
97,20.012847423553467
98,20.219155073165894
99,20.411863327026367
100,20.61913776397705
101,20.815582752227783
102,21.02070426940918
103,21.21263885498047
104,21.42182683944702
105,21.614156246185303
106,21.81839108467102
107,22.010896921157837
108,22.221197843551636
109,22.413293838500977
110,22.623648643493652
111,22.814086437225342
112,23.019407510757446
113,23.211284399032593
114,23.422024250030518
115,23.611932039260864
116,23.82108759880066
117,24.0132737159729
118,24.22177529335022
119,24.413012742996216
120,24.62110185623169
121,24.811681747436523
122,25.018815755844116
123,25.210742235183716
124,25.421902894973755
125,25.61365056037903
126,25.8202645778656
127,26.01334285736084
128,26.21909737586975
129,26.411564588546753
130,26.62220072746277
131,26.813405513763428
132,27.02057671546936
133,27.213008880615234
134,27.40390944480896
135,27.610854387283325
136,27.80283808708191
137,28.01123809814453
138,28.204548358917236
139,28.411749601364136
140,28.604800701141357
141,28.812113285064697
142,29.003292560577393
143,29.21486186981201
144,29.403534412384033
145,29.61244297027588
146,29.80397057533264
147,30.012539386749268
148,30.204188585281372
149,30.41131019592285
150,30.602756023406982
151,30.811646699905396
152,31.005212545394897
153,31.211910486221313
154,31.40521240234375
155,31.614842414855957
156,31.803186893463135
157,32.01132869720459
158,32.203723192214966
159,32.413695335388184
160,32.60334539413452
161,32.812530279159546
162,33.005080223083496
163,33.211118936538696
164,33.40316939353943
165,33.61073613166809
166,33.802550315856934
167,34.01148271560669
168,34.20486068725586
169,34.41343975067139
170,34.60445499420166
171,34.81174421310425
172,35.005305767059326
173,35.212284088134766
174,35.40324878692627
175,35.614455699920654
176,35.805314779281616
177,36.013216733932495
178,36.20576453208923
179,36.41077375411987
180,36.60321378707886
181,36.8121657371521
182,37.004677295684814
183,37.214529514312744
184,37.407060384750366
185,37.6120867729187
186,37.803433895111084
187,38.01136827468872
188,38.202821016311646
189,38.41171360015869
190,38.60295248031616
191,38.81148624420166
192,39.005450963974
193,39.211031436920166
194,39.40289545059204
195,39.61215090751648
196,39.802706718444824
197,40.012927293777466
198,40.20490908622742
199,40.41311836242676
200,40.60677671432495
201,40.81188201904297
202,41.0034236907959
203,41.21287178993225
204,41.40381169319153
205,41.612619400024414
206,41.80487561225891
207,42.011483907699585
208,42.203129053115845
209,42.40997529029846
210,42.60278081893921
211,42.81177854537964
212,43.00421500205994
213,43.213661432266235
214,43.40395164489746
215,43.61234259605408
216,43.80322003364563
217,44.01126551628113
218,44.20332217216492
219,44.412001609802246
220,44.60341739654541
221,44.81257438659668
222,45.005820751190186
223,45.2115204334259
224,45.40284204483032
225,45.614598751068115
226,45.80339479446411
227,46.01258397102356
228,46.205493211746216
229,46.41204261779785
230,46.60343956947327
231,46.81154489517212
232,47.002575159072876
233,47.21281337738037
234,47.4042387008667
235,47.61255383491516
236,47.80422759056091
237,48.01265072822571
238,48.20217180252075
239,48.41233849525452
240,48.60234785079956
241,48.811944007873535
242,49.004594564437866
243,49.21307945251465
244,49.405385971069336
245,49.61270070075989
246,49.80392384529114
247,50.011085987091064
248,50.20422148704529
249,50.41059708595276
250,50.60521101951599
251,50.81177997589111
252,51.004037618637085
253,51.211034536361694
254,51.40277171134949
255,51.610796213150024
256,51.802709102630615
257,52.0117290019989
258,52.20295190811157
259,52.411763191223145
260,52.60697841644287
261,52.81157922744751
262,53.002652168273926
263,53.21275043487549
264,53.403666496276855
265,53.611212730407715
266,53.80275011062622
267,54.01150441169739
268,54.202754735946655
269,54.410571336746216
270,54.60298991203308
271,54.81189584732056
272,55.00262498855591
273,55.21253681182861
274,55.40428423881531
275,55.612014293670654
276,55.80263376235962
277,56.01180648803711
278,56.203675508499146
279,56.41153073310852
280,56.60352611541748
281,56.81444311141968
282,57.002877950668335
283,57.21081876754761
284,57.40347862243652
285,57.61063838005066
286,57.80313730239868
287,58.01118540763855
288,58.20353889465332
289,58.412415981292725
290,58.60303473472595
291,58.81161189079285
292,59.00313663482666
293,59.211098194122314
294,59.40352916717529
295,59.612449645996094
296,59.80335760116577
297,60.01207733154297
298,60.20252990722656
299,60.41123104095459
300,60.602583169937134
301,60.8114800453186
302,61.0033323764801
303,61.214157819747925
304,61.404083490371704
305,61.613196849823
306,61.80441689491272
307,62.01117968559265
308,62.203742027282715
309,62.411259174346924
310,62.60339403152466
311,62.81698250770569
312,63.002695083618164
313,63.21011209487915
314,63.40309929847717
315,63.61135530471802
316,63.802969455718994
317,64.01215291023254
318,64.20371770858765
319,64.41151142120361
320,64.6036765575409
321,64.81196856498718
322,65.00528001785278
323,65.21164274215698
324,65.40336084365845
325,65.61369585990906
326,65.80640053749084
327,66.01160430908203
328,66.20280241966248
329,66.4121961593628
330,66.60214614868164
331,66.81164050102234
332,67.00368738174438
333,67.19491410255432
334,67.40516185760498
335,67.59460949897766
336,67.80305218696594
337,67.99616861343384
338,68.20266103744507
339,68.39579057693481
340,68.60403490066528
341,68.79596900939941
342,69.00235867500305
343,69.19516038894653
344,69.40321397781372
345,69.59564733505249
346,69.80334854125977
347,69.99618101119995
348,70.20519971847534
349,70.39710021018982
350,70.6032485961914
351,70.79477047920227
352,71.00389981269836
353,71.1953477859497
354,71.40374946594238
355,71.59569239616394
356,71.80350303649902
357,71.9942557811737
358,72.20370769500732
359,72.39486503601074
360,72.60267972946167
361,72.79523181915283
362,73.00414896011353
363,73.19587826728821
364,73.40344882011414
365,73.59517216682434
366,73.80378484725952
367,73.99495267868042
368,74.20326066017151
369,74.39533543586731
370,74.60480117797852
371,74.79666686058044
372,75.0027585029602
373,75.19553971290588
374,75.40304803848267
375,75.59513187408447
376,75.80472469329834
377,75.99807000160217
378,76.20380163192749
379,76.3955864906311
380,76.6051754951477
381,76.79460597038269
382,77.0031509399414
383,77.19591021537781
384,77.40363121032715
385,77.59502720832825
386,77.80332493782043
387,77.99518990516663
388,78.20206308364868
389,78.39514589309692
390,78.60450673103333
391,78.79599285125732
392,79.0037944316864
393,79.19603228569031
394,79.40453338623047
395,79.59613728523254
396,79.80327534675598
397,79.99537968635559
398,80.20384502410889
399,80.39741373062134
400,80.60367369651794
401,80.79517722129822
402,81.00477719306946
403,81.19523644447327
404,81.4026951789856
405,81.5955798625946
406,81.80345869064331
407,81.9969048500061
408,82.20703029632568
409,82.39473700523376
410,82.60380983352661
411,82.79543948173523
412,83.00454115867615
413,83.19801330566406
414,83.40296292304993
415,83.59598922729492
416,83.80421543121338
417,83.99512982368469
418,84.20286870002747
419,84.39506459236145
420,84.60324096679688
421,84.79551815986633
422,85.00399088859558
423,85.19636130332947
424,85.4061930179596
425,85.59655690193176
426,85.80345177650452
427,85.99461221694946
428,86.20254731178284
429,86.39612579345703
430,86.60378050804138
431,86.79516696929932
432,87.00363349914551
433,87.1947922706604
434,87.40500783920288
435,87.59579849243164
436,87.80421090126038
437,87.99656987190247
438,88.20323491096497
439,88.3950731754303
440,88.60298991203308
441,88.79446840286255
442,89.00242137908936
443,89.19458603858948
444,89.40401601791382
445,89.59719347953796
446,89.80346941947937
447,89.99448490142822
448,90.20517230033875
449,90.39551115036011
450,90.60293102264404
451,90.79543280601501
452,91.00447368621826
453,91.20042872428894
