session_id,marker_index,marker_start_s,marker_end_s,marker_midpoint_s,frame_id,frame_time_s,frame_time_error_ms,detection_status,candidate_target_count,detected_x_px,detected_y_px,detected_radius_px,detected_x_normalised,detected_y_normalised,matched_target_id,target_x,target_y,normalised_match_offset,detection_confidence
2025_04_11/011,0,11.210745573043823,13.0194993019104,12.115122437477112,57,12.014284133911133,100.838303565979,recovered,1,1261.5,710.5,18.799999237060547,0.65703125,0.6578703703703703,inner_bottom_right,0.66,0.66,0.0036536008158934382,0.7564266122737708
2025_04_11/011,1,14.219417333602905,16.012449502944946,15.115933418273926,72,15.022031307220459,93.9021110534668,recovered,1,1626.5,160.5,18.799999237060547,0.8471354166666667,0.1486111111111111,top_right,0.85,0.15,0.0031835279202937442,0.7877648053137504
2025_04_11/011,2,17.212416648864746,19.01946711540222,18.115941882133484,87,18.01401686668396,101.92501544952393,recovered,1,283.5,161.5,17.600000381469727,0.14765625,0.14953703703703702,top_left,0.15,0.15,0.0023890372051467677,0.8407308529902154
2025_04_11/011,3,20.219155073165894,21.81839108467102,21.018773078918457,102,21.02070426940918,1.9311904907226562,recovered,1,955.5,539.5,15.5,0.49765625,0.49953703703703706,centre,0.5,0.5,0.002389037205146735,0.8407308529902177
2025_04_11/011,4,23.019407510757446,24.811681747436523,23.915544629096985,116,23.82108759880066,94.45703029632568,recovered,1,1627.5,917.5,19.600000381469727,0.84765625,0.8495370370370371,bottom_right,0.85,0.85,0.0023890372051467244,0.8407308529902184
2025_04_11/011,5,26.01334285736084,27.40390944480896,26.7086261510849,130,26.62220072746277,86.42542362213135,recovered,1,627.5,356.5,18.799999237060547,0.3268229166666667,0.3300925925925926,inner_top_left,0.33,0.33,0.0031784323014888084,0.7881045132340794
2025_04_11/011,6,28.604800701141357,30.204188585281372,29.404494643211365,144,29.403534412384033,0.960230827331543,recovered,1,1262.5,355.5,21.600000381469727,0.6575520833333334,0.32916666666666666,inner_top_right,0.66,0.33,0.0025858732473555027,0.8276084501762998
2025_04_11/011,7,31.40521240234375,33.211118936538696,32.30816566944122,158,32.203723192214966,104.44247722625732,recovered,1,628.5,711.5,21.600000381469727,0.32734375,0.6587962962962963,inner_bottom_left,0.33,0.66,0.002916259019499153,0.8055827320333898
2025_04_11/011,8,34.41343975067139,36.20576453208923,35.30960214138031,174,35.40324878692627,93.64664554595947,recovered,1,283.5,917.5,11.600000381469727,0.14765625,0.8495370370370371,bottom_left,0.15,0.85,0.0023890372051467517,0.8407308529902165
2025_04_11/011,9,37.214529514312744,39.005450963974,38.10999023914337,188,38.202821016311646,92.83077716827393,recovered,1,1262.5,711.5,13.600000381469727,0.6575520833333334,0.6587962962962963,inner_bottom_right,0.66,0.66,0.002727856047018324,0.8181429301987784
2025_04_11/011,10,40.20490908622742,42.011483907699585,41.1081964969635,203,41.21287178993225,104.67529296875,recovered,1,283.5,917.5,11.600000381469727,0.14765625,0.8495370370370371,bottom_left,0.15,0.85,0.0023890372051467517,0.8407308529902165
2025_04_11/011,11,43.213661432266235,45.005820751190186,44.10974109172821,218,44.20332217216492,93.58108043670654,recovered,1,1627.5,161.5,11.5,0.84765625,0.14953703703703702,top_right,0.85,0.15,0.0023890372051467404,0.8407308529902173
2025_04_11/011,12,46.205493211746216,47.80422759056091,47.004860401153564,232,47.002575159072876,2.2852420806884766,recovered,1,955.5,539.5,13.600000381469727,0.49765625,0.49953703703703706,centre,0.5,0.5,0.002389037205146735,0.8407308529902177
2025_04_11/011,13,49.004594564437866,50.81177997589111,49.90818727016449,247,50.011085987091064,102.8987169265747,recovered,1,628.5,710.5,15.199999809265137,0.32734375,0.6578703703703703,inner_bottom_left,0.33,0.66,0.003404553777207358,0.7730297481861761
2025_04_11/011,14,52.20295190811157,53.80275011062622,53.0028510093689,262,53.002652168273926,0.19884109497070312,recovered,1,1262.5,353.5,13.600000381469727,0.6575520833333334,0.32731481481481484,inner_top_right,0.66,0.33,0.0036335265907493208,0.7577648939500453
2025_04_11/011,15,54.81189584732056,56.81444311141968,55.81316947937012,276,55.80263376235962,10.535717010498047,recovered,1,627.5,355.5,15.199999809265137,0.3268229166666667,0.32916666666666666,inner_top_left,0.33,0.33,0.003284555213630744,0.7810296524246171
2025_04_11/011,16,58.01118540763855,59.80335760116577,58.90727150440216,291,58.81161189079285,95.65961360931396,recovered,1,1627.5,917.5,25.399999618530273,0.84765625,0.8495370370370371,bottom_right,0.85,0.85,0.0023890372051467244,0.8407308529902184
