time_s,device_time_s,system_time_s,gaze_x,gaze_y,valid,left_gaze_x,left_gaze_y,right_gaze_x,right_gaze_y,left_valid,right_valid,pupil_left,pupil_right,source_device,raw_gaze_x,raw_gaze_y,raw_cx,raw_cy,coordinate_space
45.10965943336487,,,0.0,0.0,0,,,,,,,,,GP3,0.0,0.0,0.0,0.0,normalised
45.12006163597107,,,0.65346,0.65344,1,,,,,,,,,GP3,0.65346,0.65344,0.4151,0.9713,normalised
45.13659596443176,,,0.65333,0.65408,1,,,,,,,,,GP3,0.65333,0.65408,0.4151,0.9713,normalised
45.15127420425415,,,0.65286,0.65493,1,,,,,,,,,GP3,0.65286,0.65493,0.4151,0.9713,normalised
45.16927194595337,,,0.65227,0.65566,1,,,,,,,,,GP3,0.65227,0.65566,0.4151,0.9713,normalised
45.182809591293335,,,0.65169,0.65632,1,,,,,,,,,GP3,0.65169,0.65632,0.4151,0.9713,normalised
45.20084357261658,,,0.65179,0.65705,1,,,,,,,,,GP3,0.65179,0.65705,0.4151,0.9713,normalised
45.218531370162964,,,0.65205,0.65786,1,,,,,,,,,GP3,0.65205,0.65786,0.4151,0.9713,normalised
45.23315954208374,,,0.65234,0.65857,1,,,,,,,,,GP3,0.65234,0.65857,0.4151,0.9713,normalised
45.24792742729187,,,0.65294,0.65836,1,,,,,,,,,GP3,0.65294,0.65836,0.4151,0.9713,normalised
45.265443325042725,,,0.65397,0.65829,1,,,,,,,,,GP3,0.65397,0.65829,0.4151,0.9713,normalised
45.279991149902344,,,0.65498,0.65824,1,,,,,,,,,GP3,0.65498,0.65824,0.4151,0.9713,normalised
45.29650902748108,,,0.65525,0.6591,1,,,,,,,,,GP3,0.65525,0.6591,0.4151,0.9713,normalised
45.31396436691284,,,0.65546,0.65985,1,,,,,,,,,GP3,0.65546,0.65985,0.4151,0.9713,normalised
45.329792976379395,,,0.65565,0.66067,1,,,,,,,,,GP3,0.65565,0.66067,0.4151,0.9713,normalised
45.34740591049194,,,0.65543,0.66091,1,,,,,,,,,GP3,0.65543,0.66091,0.4151,0.9713,normalised
45.362056493759155,,,0.65497,0.66103,1,,,,,,,,,GP3,0.65497,0.66103,0.4151,0.9713,normalised
45.379610776901245,,,0.65453,0.66109,1,,,,,,,,,GP3,0.65453,0.66109,0.4151,0.9713,normalised
45.394962549209595,,,0.65443,0.66157,1,,,,,,,,,GP3,0.65443,0.66157,0.4151,0.9713,normalised
