time_s,device_time_s,system_time_s,gaze_x,gaze_y,valid,left_gaze_x,left_gaze_y,right_gaze_x,right_gaze_y,left_valid,right_valid,pupil_left,pupil_right,source_device,raw_gaze_x,raw_gaze_y,raw_cx,raw_cy,coordinate_space
1.1387574672698975,,,0.0,0.0,0,,,,,,,,,GP3,0.0,0.0,0.0,0.0,normalised
1.1497609615325928,,,0.0,0.0,0,,,,,,,,,GP3,0.0,0.0,0.0,0.0,normalised
2.0147712230682373,,,0.0,0.0,0,,,,,,,,,GP3,0.0,0.0,0.0,0.0,normalised
2.0258402824401855,,,0.0,0.0,0,,,,,,,,,GP3,0.0,0.0,0.0,0.0,normalised
2.042926073074341,,,0.0,0.0,0,,,,,,,,,GP3,0.0,0.0,0.50729,0.51481,normalised
2.0544402599334717,,,0.0,0.0,0,,,,,,,,,GP3,0.0,0.0,0.50729,0.51481,normalised
2.069088935852051,,,0.0,0.0,0,,,,,,,,,GP3,0.0,0.0,0.50729,0.51481,normalised
2.086733102798462,,,0.0,0.0,0,,,,,,,,,GP3,0.0,0.0,0.50729,0.51481,normalised
2.100210666656494,,,0.0,0.0,0,,,,,,,,,GP3,0.0,0.0,0.50729,0.51481,normalised
2.118396759033203,,,0.0,0.0,0,,,,,,,,,GP3,0.0,0.0,0.50729,0.51481,normalised
2.1334893703460693,,,0.0,0.0,0,,,,,,,,,GP3,0.0,0.0,0.50729,0.51481,normalised
2.150296211242676,,,0.0,0.0,0,,,,,,,,,GP3,0.0,0.0,0.50729,0.51481,normalised
2.1649374961853027,,,0.0,0.0,0,,,,,,,,,GP3,0.0,0.0,0.50729,0.51481,normalised
2.1830430030822754,,,0.0,0.0,0,,,,,,,,,GP3,0.0,0.0,0.50729,0.51481,normalised
2.2003910541534424,,,0.0,0.0,0,,,,,,,,,GP3,0.0,0.0,0.50729,0.51481,normalised
2.2119009494781494,,,0.43052,0.44113,1,,,,,,,,,GP3,0.43052,0.44113,0.50729,0.51481,normalised
2.2301082611083984,,,0.44562,0.45588,1,,,,,,,,,GP3,0.44562,0.45588,0.50729,0.51481,normalised
2.2444870471954346,,,0.45101,0.4669,1,,,,,,,,,GP3,0.45101,0.4669,0.50729,0.51481,normalised
2.2620062828063965,,,0.44961,0.47436,1,,,,,,,,,GP3,0.44961,0.47436,0.50729,0.51481,normalised
2.2778046131134033,,,0.45107,0.47947,1,,,,,,,,,GP3,0.45107,0.47947,0.50729,0.51481,normalised
2.2943806648254395,,,0.45225,0.48624,1,,,,,,,,,GP3,0.45225,0.48624,0.50729,0.51481,normalised
2.308976650238037,,,0.4449,0.49833,1,,,,,,,,,GP3,0.4449,0.49833,0.50729,0.51481,normalised
2.3264923095703125,,,0.43722,0.5081,1,,,,,,,,,GP3,0.43722,0.5081,0.50729,0.51481,normalised
2.342313766479492,,,0.43118,0.51529,1,,,,,,,,,GP3,0.43118,0.51529,0.50729,0.51481,normalised
2.358358860015869,,,0.42422,0.51585,1,,,,,,,,,GP3,0.42422,0.51585,0.50729,0.51481,normalised
2.3731539249420166,,,0.41877,0.51608,1,,,,,,,,,GP3,0.41877,0.51608,0.50729,0.51481,normalised
2.388777256011963,,,0.41406,0.51535,1,,,,,,,,,GP3,0.41406,0.51535,0.50729,0.51481,normalised
2.4063968658447266,,,0.41014,0.51442,1,,,,,,,,,GP3,0.41014,0.51442,0.50729,0.51481,normalised
2.420917272567749,,,0.40695,0.51539,1,,,,,,,,,GP3,0.40695,0.51539,0.50729,0.51481,normalised
2.4385411739349365,,,0.40438,0.51718,1,,,,,,,,,GP3,0.40438,0.51718,0.50729,0.51481,normalised
2.4548861980438232,,,0.40251,0.5185,1,,,,,,,,,GP3,0.40251,0.5185,0.50729,0.51481,normalised
2.4725677967071533,,,0.37996,0.5362,0,,,,,,,,,GP3,0.37996,0.5362,0.50729,0.51481,normalised
2.487886428833008,,,0.37805,0.53976,0,,,,,,,,,GP3,0.37805,0.53976,0.50729,0.51481,normalised
2.5046722888946533,,,0.37782,0.5345,0,,,,,,,,,GP3,0.37782,0.5345,0.50729,0.51481,normalised
2.5186784267425537,,,0.37759,0.53363,1,,,,,,,,,GP3,0.37759,0.53363,0.50729,0.51481,normalised
2.5352208614349365,,,0.37746,0.53311,1,,,,,,,,,GP3,0.37746,0.53311,0.50729,0.51481,normalised
2.5518250465393066,,,0.37664,0.53426,1,,,,,,,,,GP3,0.37664,0.53426,0.50729,0.51481,normalised
2.566845178604126,,,0.37847,0.53497,1,,,,,,,,,GP3,0.37847,0.53497,0.50729,0.51481,normalised
2.5815722942352295,,,0.37985,0.5355,1,,,,,,,,,GP3,0.37985,0.5355,0.50729,0.51481,normalised
2.597522258758545,,,0.37977,0.53875,1,,,,,,,,,GP3,0.37977,0.53875,0.50729,0.51481,normalised
2.6148452758789062,,,0.38053,0.54046,1,,,,,,,,,GP3,0.38053,0.54046,0.50729,0.51481,normalised
2.6305201053619385,,,0.38103,0.54118,1,,,,,,,,,GP3,0.38103,0.54118,0.50729,0.51481,normalised
2.649160861968994,,,0.37983,0.5419,1,,,,,,,,,GP3,0.37983,0.5419,0.50729,0.51481,normalised
2.663581132888794,,,0.37854,0.53995,1,,,,,,,,,GP3,0.37854,0.53995,0.50729,0.51481,normalised
2.6818225383758545,,,0.37751,0.53874,1,,,,,,,,,GP3,0.37751,0.53874,0.50729,0.51481,normalised
2.6982719898223877,,,0.37534,0.53897,1,,,,,,,,,GP3,0.37534,0.53897,0.50729,0.51481,normalised
2.712883234024048,,,0.37456,0.53978,1,,,,,,,,,GP3,0.37456,0.53978,0.50729,0.51481,normalised
2.729780673980713,,,0.374,0.5411,1,,,,,,,,,GP3,0.374,0.5411,0.50729,0.51481,normalised
2.7456603050231934,,,0.37303,0.54146,1,,,,,,,,,GP3,0.37303,0.54146,0.50729,0.51481,normalised
2.760119676589966,,,0.37227,0.54223,1,,,,,,,,,GP3,0.37227,0.54223,0.50729,0.51481,normalised
2.777254819869995,,,0.3714,0.54204,1,,,,,,,,,GP3,0.3714,0.54204,0.50729,0.51481,normalised
2.7936289310455322,,,0.37027,0.54667,1,,,,,,,,,GP3,0.37027,0.54667,0.50729,0.51481,normalised
2.812070846557617,,,0.37027,0.54667,1,,,,,,,,,GP3,0.37027,0.54667,0.50729,0.51481,normalised
2.8236865997314453,,,0.37027,0.54667,1,,,,,,,,,GP3,0.37027,0.54667,0.50729,0.51481,normalised
2.842780351638794,,,0.37027,0.54667,1,,,,,,,,,GP3,0.37027,0.54667,0.50729,0.51481,normalised
2.8577277660369873,,,0.36314,0.55261,0,,,,,,,,,GP3,0.36314,0.55261,0.50729,0.51481,normalised
2.874863862991333,,,0.36314,0.55261,0,,,,,,,,,GP3,0.36314,0.55261,0.50729,0.51481,normalised
2.8917300701141357,,,0.36314,0.55261,0,,,,,,,,,GP3,0.36314,0.55261,0.50729,0.51481,normalised
2.9078240394592285,,,0.0,0.0,0,,,,,,,,,GP3,0.0,0.0,0.50729,0.51481,normalised
2.923422336578369,,,0.0,0.0,0,,,,,,,,,GP3,0.0,0.0,0.50729,0.51481,normalised
2.93975830078125,,,0.0,0.0,0,,,,,,,,,GP3,0.0,0.0,0.50729,0.51481,normalised
2.956807851791382,,,0.0,0.0,0,,,,,,,,,GP3,0.0,0.0,0.50729,0.51481,normalised
2.9730310440063477,,,0.0,0.0,0,,,,,,,,,GP3,0.0,0.0,0.50729,0.51481,normalised
2.9885940551757812,,,0.0,0.0,0,,,,,,,,,GP3,0.0,0.0,0.50729,0.51481,normalised
3.0063657760620117,,,0.0,0.0,0,,,,,,,,,GP3,0.0,0.0,0.50729,0.51481,normalised
3.0241174697875977,,,0.0,0.0,0,,,,,,,,,GP3,0.0,0.0,0.50729,0.51481,normalised
3.038646697998047,,,0.0,0.0,0,,,,,,,,,GP3,0.0,0.0,0.50729,0.51481,normalised
3.0556046962738037,,,0.0,0.0,0,,,,,,,,,GP3,0.0,0.0,0.50729,0.51481,normalised
3.0694406032562256,,,0.0,0.0,0,,,,,,,,,GP3,0.0,0.0,0.50729,0.51481,normalised
3.087963581085205,,,0.0,0.0,0,,,,,,,,,GP3,0.0,0.0,0.50729,0.51481,normalised
3.105600118637085,,,0.4489,0.49079,0,,,,,,,,,GP3,0.4489,0.49079,0.50729,0.51481,normalised
3.1185312271118164,,,0.44905,0.49284,0,,,,,,,,,GP3,0.44905,0.49284,0.50729,0.51481,normalised
3.1352574825286865,,,0.45484,0.48719,0,,,,,,,,,GP3,0.45484,0.48719,0.50729,0.51481,normalised
3.1483726501464844,,,0.45495,0.49631,1,,,,,,,,,GP3,0.45495,0.49631,0.50729,0.51481,normalised
3.1655354499816895,,,0.45494,0.50109,1,,,,,,,,,GP3,0.45494,0.50109,0.50729,0.51481,normalised
3.1824920177459717,,,0.45569,0.50352,1,,,,,,,,,GP3,0.45569,0.50352,0.50729,0.51481,normalised
3.197427272796631,,,0.45491,0.50914,1,,,,,,,,,GP3,0.45491,0.50914,0.50729,0.51481,normalised
3.2128348350524902,,,0.45437,0.5138,1,,,,,,,,,GP3,0.45437,0.5138,0.50729,0.51481,normalised
3.2303428649902344,,,0.45623,0.51617,1,,,,,,,,,GP3,0.45623,0.51617,0.50729,0.51481,normalised
3.2482056617736816,,,0.45607,0.51644,1,,,,,,,,,GP3,0.45607,0.51644,0.50729,0.51481,normalised
3.2626326084136963,,,0.45596,0.51701,1,,,,,,,,,GP3,0.45596,0.51701,0.50729,0.51481,normalised
3.2794411182403564,,,0.45542,0.51872,1,,,,,,,,,GP3,0.45542,0.51872,0.50729,0.51481,normalised
3.296583890914917,,,0.45619,0.52124,1,,,,,,,,,GP3,0.45619,0.52124,0.50729,0.51481,normalised
3.3139395713806152,,,0.45684,0.52338,1,,,,,,,,,GP3,0.45684,0.52338,0.50729,0.51481,normalised
3.327889919281006,,,0.45706,0.52481,1,,,,,,,,,GP3,0.45706,0.52481,0.50729,0.51481,normalised
3.345953941345215,,,0.45791,0.52361,1,,,,,,,,,GP3,0.45791,0.52361,0.50729,0.51481,normalised
3.360743761062622,,,0.45861,0.52187,1,,,,,,,,,GP3,0.45861,0.52187,0.50729,0.51481,normalised
3.3769729137420654,,,0.46406,0.52128,1,,,,,,,,,GP3,0.46406,0.52128,0.50729,0.51481,normalised
3.3931996822357178,,,0.46837,0.51908,1,,,,,,,,,GP3,0.46837,0.51908,0.50729,0.51481,normalised
