session_id,marker_index,marker_start_s,marker_end_s,marker_midpoint_s,frame_id,frame_time_s,frame_time_error_ms,detection_status,candidate_target_count,detected_x_px,detected_y_px,detected_radius_px,detected_x_normalised,detected_y_normalised,matched_target_id,target_x,target_y,normalised_match_offset,detection_confidence
2025_04_11/004,0,17.61181664466858,19.426215887069702,18.51901626586914,90,18.619768857955933,100.75259208679199,recovered,1,1260.5,711.5,8.0,0.6565104166666667,0.6587962962962963,inner_bottom_right,0.66,0.66,0.0036913540126338627,0.7539097324910758
2025_04_11/004,1,20.412879467010498,22.41285467147827,21.412867069244385,104,21.418906927108765,6.039857864379883,recovered,1,1627.5,161.5,19.600000381469727,0.84765625,0.14953703703703702,top_right,0.85,0.15,0.0023890372051467404,0.8407308529902173
2025_04_11/004,2,23.611849546432495,25.211171865463257,24.411510705947876,119,24.411021947860718,0.4887580871582031,recovered,1,283.5,161.5,15.5,0.14765625,0.14953703703703702,top_left,0.15,0.15,0.0023890372051467677,0.8407308529902154
2025_04_11/004,3,26.603268146514893,28.2048602104187,27.404064178466797,134,27.403616189956665,0.44798851013183594,recovered,1,955.5,539.5,13.600000381469727,0.49765625,0.49953703703703706,centre,0.5,0.5,0.002389037205146735,0.8407308529902177
2025_04_11/004,4,29.40310311317444,31.004469871520996,30.203786492347717,148,30.2031569480896,0.6295442581176758,recovered,1,1627.5,917.5,17.600000381469727,0.84765625,0.8495370370370371,bottom_right,0.85,0.85,0.0023890372051467244,0.8407308529902184
2025_04_11/004,5,32.41281056404114,33.8023579120636,33.10758423805237,162,33.00328326225281,104.30097579956055,recovered,1,628.5,355.5,17.600000381469727,0.32734375,0.32916666666666666,inner_top_left,0.33,0.33,0.0027839016697693577,0.8144065553487094
2025_04_11/004,6,35.00483179092407,36.60331964492798,35.804075717926025,176,35.80524492263794,1.1692047119140625,recovered,1,1262.5,355.5,17.600000381469727,0.6575520833333334,0.32916666666666666,inner_top_right,0.66,0.33,0.0025858732473555027,0.8276084501762998
2025_04_11/004,7,37.802998781204224,39.40408897399902,38.60354387760162,190,38.60473680496216,1.192927360534668,recovered,1,628.5,711.5,17.600000381469727,0.32734375,0.6587962962962963,inner_bottom_left,0.33,0.66,0.002916259019499153,0.8055827320333898
2025_04_11/004,8,40.81230163574219,42.41216588020325,41.61223375797272,205,41.61227607727051,0.042319297790527344,recovered,1,283.5,917.5,17.600000381469727,0.14765625,0.8495370370370371,bottom_left,0.15,0.85,0.0023890372051467517,0.8407308529902165
2025_04_11/004,9,43.611928939819336,45.40429759025574,44.50811326503754,219,44.41315317153931,94.96009349822998,recovered,1,1261.5,710.5,18.799999237060547,0.65703125,0.6578703703703703,inner_bottom_right,0.66,0.66,0.0036536008158934382,0.7564266122737708
