marker_start_s,marker_end_s,marker_id,target_x,target_y,coordinate_space,target_duration_s,target_source,target_detection_confidence,target_detected_x,target_detected_y,target_frame_id,target_frame_time_s
17.61181664466858,19.426215887069702,inner_bottom_right_r1,0.66,0.66,normalised,1.814399242401123,screen_video_hough_circle+legacy_nine_point_protocol,0.7539097324910758,0.6565104166666667,0.6587962962962963,90,18.619768857955933
20.412879467010498,22.41285467147827,top_right_r1,0.85,0.15,normalised,1.9999752044677734,screen_video_hough_circle+legacy_nine_point_protocol,0.8407308529902173,0.84765625,0.14953703703703702,104,21.418906927108765
23.611849546432495,25.211171865463257,top_left_r1,0.15,0.15,normalised,1.5993223190307617,screen_video_hough_circle+legacy_nine_point_protocol,0.8407308529902154,0.14765625,0.14953703703703702,119,24.411021947860718
26.603268146514893,28.2048602104187,centre_r1,0.5,0.5,normalised,1.6015920639038086,screen_video_hough_circle+legacy_nine_point_protocol,0.8407308529902177,0.49765625,0.49953703703703706,134,27.403616189956665
29.40310311317444,31.004469871520996,bottom_right_r1,0.85,0.85,normalised,1.6013667583465576,screen_video_hough_circle+legacy_nine_point_protocol,0.8407308529902184,0.84765625,0.8495370370370371,148,30.2031569480896
32.41281056404114,33.8023579120636,inner_top_left_r1,0.33,0.33,normalised,1.389547348022461,screen_video_hough_circle+legacy_nine_point_protocol,0.8144065553487094,0.32734375,0.32916666666666666,162,33.00328326225281
35.00483179092407,36.60331964492798,inner_top_right_r1,0.66,0.33,normalised,1.5984878540039062,screen_video_hough_circle+legacy_nine_point_protocol,0.8276084501762998,0.6575520833333334,0.32916666666666666,176,35.80524492263794
37.802998781204224,39.40408897399902,inner_bottom_left_r1,0.33,0.66,normalised,1.6010901927947998,screen_video_hough_circle+legacy_nine_point_protocol,0.8055827320333898,0.32734375,0.6587962962962963,190,38.60473680496216
40.81230163574219,42.41216588020325,bottom_left_r1,0.15,0.85,normalised,1.5998642444610596,screen_video_hough_circle+legacy_nine_point_protocol,0.8407308529902165,0.14765625,0.8495370370370371,205,41.61227607727051
43.611928939819336,45.40429759025574,inner_bottom_right_r2,0.66,0.66,normalised,1.7923686504364014,screen_video_hough_circle+legacy_nine_point_protocol,0.7564266122737708,0.65703125,0.6578703703703703,219,44.41315317153931
