frame_id,time_s
0,0.6313080787658691
1,0.8122260570526123
2,1.0198497772216797
3,1.2133886814117432
4,1.4208385944366455
5,1.6119086742401123
6,1.82081937789917
7,2.0147712230682373
8,2.222656011581421
9,2.412402868270874
10,2.6197564601898193
11,2.812070846557617
12,3.0211129188537598
13,3.213834524154663
14,3.4195854663848877
15,3.6119577884674072
16,3.8206303119659424
17,4.013111114501953
18,4.219749212265015
19,4.4116997718811035
20,4.621333360671997
21,4.814560413360596
22,5.019827365875244
23,5.210740089416504
24,5.4192938804626465
25,5.615172863006592
26,5.819713354110718
27,6.012664079666138
28,6.22397518157959
29,6.415956735610962
30,6.618788957595825
31,6.811440467834473
32,7.021297216415405
33,7.2139363288879395
34,7.419763088226318
35,7.612946271896362
36,7.822140693664551
37,8.012085914611816
38,8.219783782958984
39,8.412623882293701
40,8.619882583618164
41,8.811844825744629
42,9.021023750305176
43,9.21418023109436
44,9.418931484222412
45,9.611280679702759
46,9.821296691894531
47,10.012192249298096
48,10.219220876693726
49,10.412334203720093
50,10.624193906784058
51,10.814631938934326
52,11.020416736602783
53,11.212945938110352
54,11.422703504562378
55,11.612452268600464
56,11.821922063827515
57,12.014955282211304
58,12.2190420627594
59,12.412546396255493
60,12.620523452758789
61,12.813504695892334
62,13.020731210708618
63,13.212053060531616
64,13.422457218170166
65,13.61370301246643
66,13.818539381027222
67,14.010760068893433
68,14.221577882766724
69,14.41102147102356
70,14.619923114776611
71,14.811869859695435
72,15.019726276397705
73,15.211663961410522
74,15.418982744216919
75,15.610986709594727
76,15.819876194000244
77,16.013304948806763
78,16.21923828125
79,16.412038326263428
80,16.623668670654297
81,16.813454389572144
82,17.018287897109985
83,17.21119785308838
84,17.42059087753296
85,17.61181664466858
86,17.819390535354614
87,18.01279926300049
88,18.219172477722168
89,18.41115713119507
90,18.619768857955933
91,18.81163001060486
92,19.0186550617218
93,19.211260080337524
94,19.426215887069702
95,19.61311435699463
96,19.818610668182373
97,20.012497663497925
98,20.218812227249146
99,20.412879467010498
100,20.618720054626465
101,20.811293125152588
102,21.01922297477722
103,21.211350917816162
104,21.418906927108765
105,21.61141610145569
106,21.821520805358887
107,22.011301279067993
108,22.22157645225525
109,22.41285467147827
110,22.617699146270752
111,22.811630249023438
112,23.018733263015747
113,23.212085247039795
114,23.419820308685303
115,23.611849546432495
116,23.819929599761963
117,24.01466393470764
118,24.203047513961792
119,24.411021947860718
120,24.60332226753235
121,24.812429666519165
122,25.004255056381226
123,25.211171865463257
124,25.403353452682495
125,25.61209726333618
126,25.802183866500854
127,26.01170825958252
128,26.202751874923706
129,26.41248846054077
130,26.603268146514893
131,26.811322927474976
132,27.003344535827637
