marker_start_s,marker_end_s,marker_id,target_x,target_y,coordinate_space,target_duration_s,target_source,target_detection_confidence,target_detected_x,target_detected_y,target_frame_id,target_frame_time_s
12.410744190216064,14.010864973068237,inner_bottom_right_r1,0.66,0.66,normalised,1.6001207828521729,screen_video_hough_circle+legacy_nine_point_protocol,0.8181429301987784,0.6575520833333334,0.6587962962962963,63,13.210398197174072
15.21004033088684,17.018210887908936,top_right_r1,0.85,0.15,normalised,1.8081705570220947,screen_video_hough_circle+legacy_nine_point_protocol,0.8407308529902173,0.84765625,0.14953703703703702,77,16.012885570526123
18.21915912628174,20.010648012161255,top_left_r1,0.15,0.15,normalised,1.7914888858795166,screen_video_hough_circle+legacy_nine_point_protocol,0.8407308529902154,0.14765625,0.14953703703703702,92,19.0194308757782
21.212818145751953,23.017942667007446,centre_r1,0.5,0.5,normalised,1.8051245212554932,screen_video_hough_circle+legacy_nine_point_protocol,0.8407308529902177,0.49765625,0.49953703703703706,107,22.012445211410522
24.21896505355835,25.81905508041382,bottom_right_r1,0.85,0.85,normalised,1.6000900268554688,screen_video_hough_circle+legacy_nine_point_protocol,0.8407308529902184,0.84765625,0.8495370370370371,122,25.020026683807373
27.02193331718445,28.620251178741455,inner_top_left_r1,0.33,0.33,normalised,1.5983178615570068,screen_video_hough_circle+legacy_nine_point_protocol,0.8144065553487094,0.32734375,0.32916666666666666,136,27.819221258163452
29.819787979125977,31.418537378311157,inner_top_right_r1,0.66,0.33,normalised,1.5987493991851807,screen_video_hough_circle+legacy_nine_point_protocol,0.8276084501762998,0.6575520833333334,0.32916666666666666,150,30.620525360107422
32.41041684150696,34.20442605018616,inner_bottom_left_r1,0.33,0.66,normalised,1.7940092086791992,screen_video_hough_circle+legacy_nine_point_protocol,0.8055827320333898,0.32734375,0.6587962962962963,163,33.213383197784424
35.40277576446533,37.21213960647583,bottom_left_r1,0.15,0.85,normalised,1.809363842010498,screen_video_hough_circle+legacy_nine_point_protocol,0.8407308529902165,0.14765625,0.8495370370370371,179,36.41185283660889
38.20335507392883,40.01195573806763,inner_bottom_right_r2,0.66,0.66,normalised,1.808600664138794,screen_video_hough_circle+legacy_nine_point_protocol,0.8181429301987784,0.6575520833333334,0.6587962962962963,193,39.21214461326599
