frame_id,time_s
0,0.6251654624938965
1,0.8108317852020264
2,1.0195353031158447
3,1.2117273807525635
4,1.4225924015045166
5,1.6138219833374023
6,1.8224084377288818
7,2.0123291015625
8,2.2196662425994873
9,2.4110536575317383
10,2.6194324493408203
11,2.8104920387268066
12,3.0228826999664307
13,3.2101635932922363
14,3.418963670730591
15,3.6113507747650146
16,3.818971633911133
17,4.011746883392334
18,4.219620943069458
19,4.410818099975586
20,4.61846137046814
21,4.811408281326294
22,5.018263101577759
23,5.211291790008545
24,5.420664072036743
25,5.613054990768433
26,5.819317579269409
27,6.01442551612854
28,6.219173192977905
29,6.411051988601685
30,6.62198281288147
31,6.81437873840332
32,7.021877765655518
33,7.211958408355713
34,7.419169187545776
35,7.611114501953125
36,7.818979978561401
37,8.010264873504639
38,8.220968961715698
39,8.410900831222534
40,8.620881795883179
41,8.811718940734863
42,9.020680904388428
43,9.211751222610474
44,9.419349193572998
45,9.611482381820679
46,9.8189218044281
47,10.011273384094238
48,10.222064733505249
49,10.410406827926636
50,10.618741750717163
51,10.809795379638672
52,11.018681526184082
53,11.211467981338501
54,11.418752193450928
55,11.610738754272461
56,11.819480895996094
57,12.01496958732605
58,12.2186861038208
59,12.410744190216064
60,12.618761777877808
61,12.81293797492981
62,13.019884586334229
63,13.210398197174072
64,13.420679330825806
65,13.612725257873535
66,13.818123579025269
67,14.010864973068237
68,14.220165491104126
69,14.411476135253906
70,14.61944317817688
71,14.810986042022705
72,15.02212405204773
73,15.21004033088684
74,15.419580936431885
75,15.610581874847412
76,15.822177171707153
77,16.012885570526123
78,16.219743728637695
79,16.41140651702881
80,16.620418548583984
81,16.809937715530396
82,17.018210887908936
83,17.21111559867859
84,17.419484615325928
85,17.611411094665527
86,17.82023310661316
87,18.010536193847656
88,18.21915912628174
89,18.410727500915527
90,18.618762254714966
91,18.814290046691895
92,19.0194308757782
93,19.21413564682007
94,19.42281198501587
95,19.613778591156006
96,19.81893229484558
97,20.010648012161255
98,20.21988344192505
99,20.410218954086304
100,20.61983346939087
101,20.81009602546692
102,21.019604206085205
103,21.212818145751953
104,21.418790102005005
105,21.610414028167725
106,21.820934295654297
107,22.012445211410522
108,22.22030258178711
109,22.41062045097351
110,22.618850708007812
111,22.810535192489624
112,23.017942667007446
113,23.211560487747192
114,23.420067310333252
115,23.610540866851807
116,23.820626735687256
117,24.011740922927856
118,24.21896505355835
119,24.411791801452637
120,24.61948537826538
121,24.810587406158447
122,25.020026683807373
123,25.21160864830017
124,25.419559001922607
125,25.611039400100708
126,25.81905508041382
127,26.01028299331665
128,26.222338676452637
129,26.41312837600708
130,26.619176626205444
131,26.81089949607849
132,27.02193331718445
133,27.210248708724976
134,27.41995072364807
135,27.610875129699707
136,27.819221258163452
137,28.010690450668335
138,28.22096562385559
139,28.410385847091675
140,28.620251178741455
141,28.810226678848267
142,29.01826524734497
143,29.210336446762085
144,29.418899059295654
145,29.610455989837646
146,29.819787979125977
147,30.0145161151886
148,30.220500469207764
149,30.41091299057007
150,30.620525360107422
151,30.81051206588745
152,31.022196769714355
153,31.21390390396118
154,31.418537378311157
155,31.610419988632202
156,31.8197979927063
157,32.01282477378845
158,32.22011065483093
159,32.41041684150696
160,32.619187116622925
161,32.81202960014343
162,33.00287675857544
163,33.213383197784424
164,33.40405297279358
165,33.611454486846924
166,33.80279469490051
167,34.013794898986816
168,34.20442605018616
169,34.40991520881653
170,34.602349281311035
171,34.81068444252014
172,35.003230810165405
173,35.21032953262329
174,35.40277576446533
175,35.61234927177429
176,35.80605125427246
177,36.01018190383911
178,36.20193123817444
179,36.41185283660889
180,36.603891372680664
181,36.81153225898743
182,37.00465178489685
183,37.21213960647583
184,37.40233612060547
185,37.60953450202942
186,37.8028769493103
187,38.01061964035034
188,38.20335507392883
189,38.41202187538147
190,38.60571885108948
191,38.81035280227661
192,39.002978801727295
193,39.21214461326599
194,39.40383768081665
195,39.61441230773926
196,39.80306077003479
197,40.01195573806763
198,40.20433950424194
199,40.40952682495117
200,40.60265874862671
201,40.81177878379822
