time_s,device_time_s,system_time_s,gaze_x,gaze_y,valid,left_gaze_x,left_gaze_y,right_gaze_x,right_gaze_y,left_valid,right_valid,pupil_left,pupil_right,source_device,raw_gaze_x,raw_gaze_y,raw_cx,raw_cy,coordinate_space
1.1458649635314941,,,0.0,0.0,0,,,,,,,,,GP3,0.0,0.0,0.0,0.0,normalised
1.156353235244751,,,0.0,0.0,0,,,,,,,,,GP3,0.0,0.0,0.0,0.0,normalised
1.9453709125518799,,,0.0,0.0,0,,,,,,,,,GP3,0.0,0.0,0.0,0.0,normalised
1.9586598873138428,,,0.0,0.0,0,,,,,,,,,GP3,0.0,0.0,0.0,0.0,normalised
1.9752731323242188,,,0.0,0.0,0,,,,,,,,,GP3,0.0,0.0,0.60521,0.87315,normalised
1.9941961765289307,,,0.0,0.0,0,,,,,,,,,GP3,0.0,0.0,0.60521,0.87315,normalised
2.010328769683838,,,0.0,0.0,0,,,,,,,,,GP3,0.0,0.0,0.60521,0.87315,normalised
2.0252845287323,,,0.0,0.0,0,,,,,,,,,GP3,0.0,0.0,0.60521,0.87315,normalised
2.0416274070739746,,,0.0,0.0,0,,,,,,,,,GP3,0.0,0.0,0.60521,0.87315,normalised
2.0557453632354736,,,0.0,0.0,0,,,,,,,,,GP3,0.0,0.0,0.60521,0.87315,normalised
2.072746992111206,,,0.0,0.0,0,,,,,,,,,GP3,0.0,0.0,0.60521,0.87315,normalised
2.0910329818725586,,,0.0,0.0,0,,,,,,,,,GP3,0.0,0.0,0.60521,0.87315,normalised
2.10575270652771,,,0.0,0.0,0,,,,,,,,,GP3,0.0,0.0,0.60521,0.87315,normalised
2.1194159984588623,,,0.0,0.0,0,,,,,,,,,GP3,0.0,0.0,0.60521,0.87315,normalised
2.138251781463623,,,0.0,0.0,0,,,,,,,,,GP3,0.0,0.0,0.60521,0.87315,normalised
2.148768663406372,,,0.26747,0.42676,1,,,,,,,,,GP3,0.26747,0.42676,0.60521,0.87315,normalised
2.1633658409118652,,,0.2721,0.42994,1,,,,,,,,,GP3,0.2721,0.42994,0.60521,0.87315,normalised
2.1790127754211426,,,0.27368,0.43107,1,,,,,,,,,GP3,0.27368,0.43107,0.60521,0.87315,normalised
2.1958250999450684,,,0.27425,0.43624,1,,,,,,,,,GP3,0.27425,0.43624,0.60521,0.87315,normalised
2.2126595973968506,,,0.27667,0.43335,1,,,,,,,,,GP3,0.27667,0.43335,0.60521,0.87315,normalised
2.2284491062164307,,,0.27854,0.43226,1,,,,,,,,,GP3,0.27854,0.43226,0.60521,0.87315,normalised
2.2436439990997314,,,0.27659,0.43617,1,,,,,,,,,GP3,0.27659,0.43617,0.60521,0.87315,normalised
2.2596209049224854,,,0.27753,0.43588,1,,,,,,,,,GP3,0.27753,0.43588,0.60521,0.87315,normalised
2.2773568630218506,,,0.27842,0.43622,1,,,,,,,,,GP3,0.27842,0.43622,0.60521,0.87315,normalised
2.2921664714813232,,,0.27805,0.43656,1,,,,,,,,,GP3,0.27805,0.43656,0.60521,0.87315,normalised
2.3079071044921875,,,0.27813,0.43745,1,,,,,,,,,GP3,0.27813,0.43745,0.60521,0.87315,normalised
2.3239266872406006,,,0.27824,0.43841,1,,,,,,,,,GP3,0.27824,0.43841,0.60521,0.87315,normalised
2.341717004776001,,,0.27859,0.43862,1,,,,,,,,,GP3,0.27859,0.43862,0.60521,0.87315,normalised
2.3575141429901123,,,0.27818,0.44036,1,,,,,,,,,GP3,0.27818,0.44036,0.60521,0.87315,normalised
2.37357497215271,,,0.27789,0.44201,1,,,,,,,,,GP3,0.27789,0.44201,0.60521,0.87315,normalised
2.389312982559204,,,0.27813,0.44188,1,,,,,,,,,GP3,0.27813,0.44188,0.60521,0.87315,normalised
2.407142400741577,,,0.27777,0.44258,1,,,,,,,,,GP3,0.27777,0.44258,0.60521,0.87315,normalised
2.4216995239257812,,,0.27744,0.4432,1,,,,,,,,,GP3,0.27744,0.4432,0.60521,0.87315,normalised
2.438502311706543,,,0.2775,0.44328,1,,,,,,,,,GP3,0.2775,0.44328,0.60521,0.87315,normalised
2.455085039138794,,,0.27724,0.44349,1,,,,,,,,,GP3,0.27724,0.44349,0.60521,0.87315,normalised
2.46919584274292,,,0.277,0.44367,1,,,,,,,,,GP3,0.277,0.44367,0.60521,0.87315,normalised
2.486384391784668,,,0.27708,0.44369,1,,,,,,,,,GP3,0.27708,0.44369,0.60521,0.87315,normalised
