visit_label,date,subject_id,session_id,target_label,coordinate_space,paper_qc_status,paper_plot_status,target_settle_time_s,settle_excluded_valid_samples,paper_qc_valid_samples,paper_qc_excluded_samples,target_x_pct_display_width,target_y_pct_display_height,target_eccentricity_relative_coordinate_pct,paper_qc_error_x_pct_display_width,paper_qc_error_y_pct_display_height,paper_qc_omae_relative_coordinate_pct,paper_qc_precision_rms_relative_coordinate_pct,target_x_deg,target_y_deg,target_eccentricity_deg,paper_qc_error_x_deg,paper_qc_error_y_deg,paper_qc_omae_deg,paper_qc_precision_rms_deg,interval_count
Visit 1,2025_04_12,MQ85,2025_04_12/011,top_right,normalised,included,included,0.6,87,159,0,85.0,15.0,49.49747468305832,3.278729559748422,-11.538402515723275,12.238709522901924,3.6307140589764817,,,,,,,,3
Visit 1,2025_04_12,NM84,2025_04_12/004,top_right,normalised,included,included,0.6,93,170,1,85.0,15.0,49.49747468305832,-3.3606882352941128,1.3585882352941225,5.425667201009619,5.6291323374112485,,,,,,,,3
Visit 1,2025_04_12,NM84,2025_04_12/008,top_right,normalised,included,included,0.6,99,188,0,85.0,15.0,49.49747468305832,-9.233941489361703,-5.286808510638302,11.051145678314997,2.9188623282093067,,,,,,,,3
Visit 1,2025_04_12,NM84,2025_04_12/016,top_right,normalised,insufficient_in_bounds_samples,insufficient_in_bounds_samples,0.6,93,0,182,85.0,15.0,49.49747468305832,,,,,,,,,,,,3
Visit 1,2025_04_11,PW78,2025_04_11/009,top_right,normalised,included,included,0.6,82,185,0,85.0,15.0,49.49747468305832,1.930351351351356,3.4217621621621674,4.423610366973373,1.1952158235724726,,,,,,,,3
Visit 1,2025_04_11,PW78,2025_04_11/010,top_right,normalised,included,included,0.6,80,106,46,85.0,15.0,49.49747468305832,-2.0348867924528227,6.764339622641513,9.242942544374023,8.001496406073242,,,,,,,,3
Visit 1,2025_04_11,PW78,2025_04_11/012,top_right,normalised,included,included,0.6,99,162,3,85.0,15.0,49.49747468305832,0.3015617283950667,3.9761790123456766,4.4574220053793026,2.4464997945690072,,,,,,,,3
Visit 1,2025_04_12,QZ00,2025_04_12/005,top_right,normalised,included,included,0.6,86,149,22,85.0,15.0,49.49747468305832,-3.4942080536912834,-12.76040268456376,18.979762179000563,17.94180157970222,,,,,,,,3
Visit 1,2025_04_12,QZ00,2025_04_12/012,top_right,normalised,included,included,0.6,77,181,0,85.0,15.0,49.49747468305832,0.35545303867404177,-14.755397790055246,14.777122779110838,1.2986575533524871,,,,,,,,3
Visit 1,2025_04_12,QZ00,2025_04_12/014,top_right,normalised,included,target_mismatch,0.6,110,167,0,85.0,15.0,49.49747468305832,-85.0,15.000000000000002,86.31338250816034,0.0,,,,,,,,3
Visit 1,2025_04_12,RB76,2025_04_12/020,top_right,normalised,included,included,0.6,84,191,0,85.0,15.0,49.49747468305832,0.15213089005235436,6.424664921465972,6.583094977794237,2.748392927932907,,,,,,,,3
Visit 1,2025_04_12,RB76,2025_04_12/024,top_right,normalised,included,included,0.6,69,146,34,85.0,15.0,49.49747468305832,0.5944109589041124,10.842376712328777,10.987665856900076,2.2173232281262885,,,,,,,,3
Visit 1,2025_04_12,SS73,2025_04_12/017,top_right,normalised,included,included,0.6,88,193,0,85.0,15.0,49.49747468305832,3.2823523316062255,8.263932642487054,8.896360269932508,1.391692334346228,,,,,,,,3
Visit 1,2025_04_12,SS73,2025_04_12/019,top_right,normalised,included,included,0.6,88,128,27,85.0,15.0,49.49747468305832,2.2110156250000124,8.707453125000002,8.99750963120084,1.4576241148957119,,,,,,,,3
Visit 1,2025_04_12,SS73,2025_04_12/027,top_right,normalised,included,included,0.6,93,142,0,85.0,15.0,49.49747468305832,5.13400704225353,-1.9739929577464788,5.947826328764688,1.8779659161030575,,,,,,,,3
Visit 1,2025_04_12,SY91,2025_04_12/013,top_right,normalised,included,target_mismatch,0.6,110,158,0,85.0,15.0,49.49747468305832,-85.0,15.000000000000002,86.31338250816034,0.0,,,,,,,,3
Visit 1,2025_04_12,SY91,2025_04_12/021,top_right,normalised,insufficient_in_bounds_samples,insufficient_in_bounds_samples,0.6,74,0,154,85.0,15.0,49.49747468305832,,,,,,,,,,,,3
Visit 1,2025_04_12,SY91,2025_04_12/022,top_right,normalised,included,included,0.6,89,5,126,85.0,15.0,49.49747468305832,-4.44000000000001,13.299800000000001,14.027429944280884,0.787263462889013,,,,,,,,3
Visit 1,2025_04_12,YR00,2025_04_12/015,top_right,normalised,included,included,0.6,82,165,0,85.0,15.0,49.49747468305832,-3.5993757575757512,-6.265103030303032,9.955312539622305,17.50515168056221,,,,,,,,3
Visit 1,2025_04_12,YR00,2025_04_12/018,top_right,normalised,included,included,0.6,98,173,0,85.0,15.0,49.49747468305832,-1.6866589595375736,-11.004046242774562,12.661103108232977,2.964260225903934,,,,,,,,3
Visit 1,2025_04_12,YR00,2025_04_12/023,top_right,normalised,included,included,0.6,62,96,0,85.0,15.0,49.49747468305832,-3.1670000000000034,-11.870854166666664,12.66162209430011,4.344322409336223,,,,,,,,2
Visit 1,2025_04_11,unknown,2025_04_11/007,top_right,normalised,included,included,0.6,72,180,0,85.0,15.0,49.49747468305832,3.0125166666666816,1.890227777777781,6.600446835860691,6.069633335490895,,,,,,,,3
Visit 1,2025_04_12,AW75,2025_04_12/025,inner_top_left,normalised,included,included,0.6,94,185,0,33.0,33.0,24.041630560342615,-0.8226162162162182,-2.3467405405405373,3.213839795793488,2.391566661501316,,,,,,,,3
Visit 1,2025_04_12,AW75,2025_04_12/030,inner_top_left,normalised,included,included,0.6,99,194,0,33.0,33.0,24.041630560342615,-1.9082474226804147,5.600396907216498,6.028216221959527,0.733121059045352,,,,,,,,3
Visit 1,2025_04_12,AW75,2025_04_12/031,inner_top_left,normalised,included,included,0.6,94,200,0,33.0,33.0,24.041630560342615,-4.0247850000000005,3.111105000000003,5.176953148844241,0.7224718725266868,,,,,,,,3
Visit 1,2025_04_11,CL98,2025_04_11/000,inner_top_left,normalised,included,included,0.6,90,40,60,33.0,33.0,24.041630560342615,-1.8383250000000046,5.0199,6.758967363406283,4.562074633413326,,,,,,,,3
Visit 1,2025_04_11,CL98,2025_04_11/001,inner_top_left,normalised,insufficient_in_bounds_samples,insufficient_in_bounds_samples,0.6,19,0,20,33.0,33.0,24.041630560342615,,,,,,,,,,,,1
Visit 1,2025_04_12,CL98test,2025_04_12/001,inner_top_left,normalised,included,included,0.6,99,193,0,33.0,33.0,24.041630560342615,0.3232227979274582,8.38732124352332,8.440914306756985,1.5915327174501912,,,,,,,,3
Visit 1,2025_04_12,JH71,2025_04_12/026,inner_top_left,normalised,included,included,0.6,96,176,0,33.0,33.0,24.041630560342615,-1.5773749999999975,7.348988636363638,7.5477542463207685,1.8604971386523308,,,,,,,,3
Visit 1,2025_04_12,JH71,2025_04_12/028,inner_top_left,normalised,included,included,0.6,89,174,0,33.0,33.0,24.041630560342615,-1.348459770114943,5.519936781609195,5.7261435523205675,1.345241932660789,,,,,,,,3
Visit 1,2025_04_12,JH71,2025_04_12/032,inner_top_left,normalised,included,included,0.6,103,192,0,33.0,33.0,24.041630560342615,-0.5684114583333344,1.7240781250000003,3.4626123348396125,1.4112756684307932,,,,,,,,3
Visit 1,2025_04_11,JL98,2025_04_11/005,inner_top_left,normalised,included,included,0.6,89,161,0,33.0,33.0,24.041630560342615,1.508608695652172,2.769335403726711,4.868007525554319,3.4335177803908974,,,,,,,,3
Visit 1,2025_04_11,JL98,2025_04_11/006,inner_top_left,normalised,included,included,0.6,79,143,0,33.0,33.0,24.041630560342615,2.5983916083916063,-0.02972727272727571,3.457027310449422,2.5588281266593715,,,,,,,,3
Visit 1,2025_04_11,JL98,2025_04_11/011,inner_top_left,normalised,included,included,0.6,68,117,0,33.0,33.0,24.041630560342615,-1.0207863247863296,-4.160358974358977,6.017079429899097,6.039846234350705,,,,,,,,2
