comparison_scope,date,run_id,subject_id,condition,target_id,target_x_deg,target_y_deg,gaze_x_deg,gaze_y_deg,marker_windows,visual_nearest_target_id,visual_target_error_deg,visual_qc_cutoff_deg,visual_qc_status
Acc 10min,2025_04_12,003,MQ85,Acc 10min,6,-10.2,-5.400000000000001,-9.802279907592407,-4.53907252278971,2,6,0.9483550985366083,4.400708116241657,included
Acc 10min,2025_04_12,003,MQ85,Acc 10min,7,9.600000000000001,-5.400000000000001,10.905164383561644,-5.754009760273973,1,7,1.3523228085361412,4.677871064780033,included
Acc 10min,2025_04_12,003,MQ85,Acc 10min,8,-21.0,-11.8125,-26.700684961685823,-8.8177208182703,3,8,6.439449617763346,6.775425734516142,included
Acc 10min,2025_04_12,003,MQ85,Acc 10min,9,21.0,-11.8125,14.409331890756302,-4.8784604700630245,2,7,9.566494150363052,11.87721349152409,target_mismatch
Acc 10min,2025_04_12,008,NM84,Acc 10min,1,-21.0,11.8125,-21.10698076923077,8.084020776098901,3,1,3.730013700785474,6.364667618079143,included
Acc 10min,2025_04_12,008,NM84,Acc 10min,2,21.0,11.8125,15.774051892518868,9.809698560507483,3,2,5.596583531773552,6.272710911039567,included
Acc 10min,2025_04_12,008,NM84,Acc 10min,3,-10.2,5.7375,-9.603444748490945,3.3852499308350104,3,3,2.426717650652776,6.528293120964155,included
Acc 10min,2025_04_12,008,NM84,Acc 10min,4,9.600000000000001,5.7375,8.402125713069392,4.439815306855501,3,4,1.7660374769837268,5.846243924085717,included
Acc 10min,2025_04_12,008,NM84,Acc 10min,5,0.0,-0.0,-2.965001809553609,-1.0638701863657696,3,5,3.1500881740189612,6.3456149987827555,included
Acc 10min,2025_04_12,008,NM84,Acc 10min,6,-10.2,-5.400000000000001,-10.91108097007224,-5.842263649380805,3,6,0.8373967288940797,4.400708116241657,included
Acc 10min,2025_04_12,008,NM84,Acc 10min,7,9.600000000000001,-5.400000000000001,11.452864655172414,-5.714408890086207,2,7,1.8793510530373039,4.677871064780033,included
Acc 10min,2025_04_12,008,NM84,Acc 10min,8,-21.0,-11.8125,-19.270085416666667,-11.766765234375,3,8,1.7305190361322558,6.775425734516142,included
Acc 10min,2025_04_12,008,NM84,Acc 10min,9,21.0,-11.8125,27.276827020757022,-14.024045625,3,9,6.655035048740323,11.87721349152409,included
Acc 10min,2025_04_12,012,QZ00,Acc 10min,1,-21.0,11.8125,-17.27151120531154,5.522619153792135,3,3,7.311923806469126,6.364667618079143,target_mismatch
Acc 10min,2025_04_12,012,QZ00,Acc 10min,2,21.0,11.8125,21.072397149629975,7.115877154219183,3,2,4.69718080371459,6.272710911039567,included
Acc 10min,2025_04_12,012,QZ00,Acc 10min,3,-10.2,5.7375,-10.143152421778764,4.829061572062084,3,3,0.910215372592625,6.528293120964155,included
Acc 10min,2025_04_12,012,QZ00,Acc 10min,4,9.600000000000001,5.7375,11.953070276158511,5.230880637254901,3,4,2.406990424419868,5.846243924085717,included
Acc 10min,2025_04_12,012,QZ00,Acc 10min,5,0.0,-0.0,0.7518616519092927,-0.7678385590249133,3,5,1.074649708666608,6.3456149987827555,included
Acc 10min,2025_04_12,012,QZ00,Acc 10min,6,-10.2,-5.400000000000001,-9.601660721466589,-8.457630461265524,3,6,3.115624163774362,4.400708116241657,included
Acc 10min,2025_04_12,012,QZ00,Acc 10min,7,9.600000000000001,-5.400000000000001,10.697518916143304,-7.511069580222774,3,7,2.379319764940039,4.677871064780033,included
Acc 10min,2025_04_12,012,QZ00,Acc 10min,8,-21.0,-11.8125,-22.19498591668379,-10.027252367579228,3,8,2.148278485238022,6.775425734516142,included
Acc 10min,2025_04_12,012,QZ00,Acc 10min,9,21.0,-11.8125,25.592149042471362,-10.021764930044183,3,9,4.928951705894502,11.87721349152409,included
Acc 10min,2025_04_12,018,YR00,Acc 10min,1,-21.0,11.8125,-21.01688457323083,10.10782660644589,3,1,1.7047570112788721,6.364667618079143,included
Acc 10min,2025_04_12,018,YR00,Acc 10min,2,21.0,11.8125,19.895666739648714,8.19868458961283,3,2,3.778784694881397,6.272710911039567,included
Acc 10min,2025_04_12,018,YR00,Acc 10min,3,-10.2,5.7375,-11.68913446549081,5.947143888296654,3,3,1.5038191434520112,6.528293120964155,included
Acc 10min,2025_04_12,018,YR00,Acc 10min,4,9.600000000000001,5.7375,11.699110564098499,6.3770072060776,3,4,2.1943642876548757,5.846243924085717,included
Acc 10min,2025_04_12,018,YR00,Acc 10min,5,0.0,-0.0,-0.15795214211076283,-2.294734184570686,3,5,2.3001638761259313,6.3456149987827555,included
Acc 10min,2025_04_12,018,YR00,Acc 10min,6,-10.2,-5.400000000000001,-10.631278112359551,-6.550620665730338,3,6,1.2287915716695574,4.400708116241657,included
Acc 10min,2025_04_12,018,YR00,Acc 10min,7,9.600000000000001,-5.400000000000001,8.586436426767678,-7.57547002840909,3,7,2.399996033640414,4.677871064780033,included
Acc 10min,2025_04_12,018,YR00,Acc 10min,8,-21.0,-11.8125,-25.392710732714136,-9.687865025154798,3,8,4.879547249247355,6.775425734516142,included
Acc 10min,2025_04_12,018,YR00,Acc 10min,9,21.0,-11.8125,24.586970700647765,-10.905377879579484,3,9,3.699895856461602,11.87721349152409,included
Acc 10min,2025_04_12,019,SS73,Acc 10min,1,-21.0,11.8125,-21.69128601909208,12.40883282975357,3,1,0.9129562990823129,6.364667618079143,included
Acc 10min,2025_04_12,019,SS73,Acc 10min,2,21.0,11.8125,22.28813230892709,14.698498457241612,3,2,3.1604227471183033,6.272710911039567,included
Acc 10min,2025_04_12,019,SS73,Acc 10min,3,-10.2,5.7375,-12.064142081796575,8.188703908286206,3,3,3.0795172188384403,6.528293120964155,included
Acc 10min,2025_04_12,019,SS73,Acc 10min,4,9.600000000000001,5.7375,10.734685209181784,9.45221059376157,3,4,3.884145378244788,5.846243924085717,included
Acc 10min,2025_04_12,019,SS73,Acc 10min,5,0.0,-0.0,-0.15394105845690945,-1.7417524546663443,3,5,1.7485420963806018,6.3456149987827555,included
Acc 10min,2025_04_12,019,SS73,Acc 10min,6,-10.2,-5.400000000000001,-9.470285362204182,-5.508819090318863,3,6,0.7377838755565926,4.400708116241657,included
Acc 10min,2025_04_12,019,SS73,Acc 10min,7,9.600000000000001,-5.400000000000001,9.718826323404857,-5.067280829157256,3,7,0.35330120546100485,4.677871064780033,included
Acc 10min,2025_04_12,019,SS73,Acc 10min,8,-21.0,-11.8125,-20.62105768618413,-11.879919385458765,3,8,0.38489303804532826,6.775425734516142,included
Acc 10min,2025_04_12,019,SS73,Acc 10min,9,21.0,-11.8125,20.64597178191675,-10.808672628105475,3,9,1.064427250573693,11.87721349152409,included
Acc 10min,2025_04_12,021,SY91,Acc 10min,1,-21.0,11.8125,-20.62962281591882,15.009027914816869,3,1,3.2179139156744676,6.364667618079143,included
Acc 10min,2025_04_12,021,SY91,Acc 10min,2,21.0,11.8125,15.250381818181818,15.676016639610388,2,2,6.92711123494062,6.272710911039567,robust_centroid_outlier
Acc 10min,2025_04_12,021,SY91,Acc 10min,3,-10.2,5.7375,-12.148640179573512,12.532138636363635,3,3,7.06854389165221,6.528293120964155,robust_centroid_outlier
Acc 10min,2025_04_12,021,SY91,Acc 10min,4,9.600000000000001,5.7375,7.492823668668668,11.360947466216217,3,4,6.005277137369813,5.846243924085717,robust_centroid_outlier
Acc 10min,2025_04_12,021,SY91,Acc 10min,5,0.0,-0.0,-1.6417217460317461,7.190535032467532,3,5,7.375570780931899,6.3456149987827555,robust_centroid_outlier
Acc 10min,2025_04_12,021,SY91,Acc 10min,6,-10.2,-5.400000000000001,-11.253539941344323,1.2162254206959418,3,3,6.699580973872247,4.400708116241657,target_mismatch
Acc 10min,2025_04_12,021,SY91,Acc 10min,7,9.600000000000001,-5.400000000000001,7.626002621948499,2.2952181642455485,3,4,7.944372111368453,4.677871064780033,target_mismatch
Acc 10min,2025_04_12,021,SY91,Acc 10min,8,-21.0,-11.8125,-21.68925410958904,-4.776375653798257,3,8,7.069803182748321,6.775425734516142,robust_centroid_outlier
Acc 10min,2025_04_12,021,SY91,Acc 10min,9,21.0,-11.8125,16.916748864754478,-3.672241454417293,3,7,9.106961569174219,11.87721349152409,target_mismatch
Acc 10min,2025_04_12,024,RB76,Acc 10min,1,-21.0,11.8125,-20.408198379692966,10.857492800957592,3,1,1.1235069683899856,6.364667618079143,included
Acc 10min,2025_04_12,024,RB76,Acc 10min,2,21.0,11.8125,20.67871055167055,15.111242338286715,3,2,3.3143518105374907,6.272710911039567,included
Acc 10min,2025_04_12,024,RB76,Acc 10min,3,-10.2,5.7375,-10.08216856609574,8.188082497529644,3,3,2.4534137082878136,6.528293120964155,included
Acc 10min,2025_04_12,024,RB76,Acc 10min,4,9.600000000000001,5.7375,8.365218192918194,7.894874862637362,3,4,2.48574986855874,5.846243924085717,included
Acc 10min,2025_04_12,024,RB76,Acc 10min,5,0.0,-0.0,-0.0038928672842865886,3.0001117580301986,3,5,3.0001142836709973,6.3456149987827555,included
Acc 10min,2025_04_12,024,RB76,Acc 10min,6,-10.2,-5.400000000000001,-9.550173096335309,-3.535149798387097,3,6,1.9748268985362056,4.400708116241657,included
Acc 10min,2025_04_12,024,RB76,Acc 10min,7,9.600000000000001,-5.400000000000001,9.640511847948142,-1.5714573039218813,3,7,3.8287570287911055,4.677871064780033,included
Acc 10min,2025_04_12,024,RB76,Acc 10min,8,-21.0,-11.8125,-20.11937563798746,-11.173674178132707,3,8,1.0879327633886275,6.775425734516142,included
Acc 10min,2025_04_12,024,RB76,Acc 10min,9,21.0,-11.8125,19.889867166100736,-9.574252047564729,3,9,2.4984292676563604,11.87721349152409,included
Acc 10min,2025_04_12,028,JH71,Acc 10min,1,-21.0,11.8125,-23.615735380521187,12.46068826467132,3,1,2.6948505723635097,6.364667618079143,included
Acc 10min,2025_04_12,028,JH71,Acc 10min,2,21.0,11.8125,22.307521281177163,13.929209280707552,3,2,2.487985144602887,6.272710911039567,included
Acc 10min,2025_04_12,028,JH71,Acc 10min,3,-10.2,5.7375,-11.212268850889194,7.624699430232558,3,3,2.141543816023997,6.528293120964155,included
Acc 10min,2025_04_12,028,JH71,Acc 10min,4,9.600000000000001,5.7375,10.485965520811023,8.124353232089312,3,4,2.5459778584271198,5.846243924085717,included
Acc 10min,2025_04_12,028,JH71,Acc 10min,5,0.0,-0.0,-0.3903474719101124,1.841088012843021,3,5,1.8820138734506926,6.3456149987827555,included
Acc 10min,2025_04_12,028,JH71,Acc 10min,6,-10.2,-5.400000000000001,-11.216247265127299,-4.443280191731676,3,6,1.3957332465094094,4.400708116241657,included
Acc 10min,2025_04_12,028,JH71,Acc 10min,7,9.600000000000001,-5.400000000000001,10.588289178560062,-3.7893953639169253,3,7,1.8896462087468167,4.677871064780033,included
Acc 10min,2025_04_12,028,JH71,Acc 10min,8,-21.0,-11.8125,-22.92601424452147,-11.810438654603187,3,8,1.9260153476139403,6.775425734516142,included
Acc 10min,2025_04_12,028,JH71,Acc 10min,9,21.0,-11.8125,21.344320444444445,-11.615348886363636,3,9,0.39676835820221223,11.87721349152409,included
Acc 10min,2025_04_12,030,AW75,Acc 10min,1,-21.0,11.8125,-22.52888515708872,10.056375229048355,3,1,2.328403752512903,6.364667618079143,included
Acc 10min,2025_04_12,030,AW75,Acc 10min,2,21.0,11.8125,23.38951943713323,11.713580858138831,3,2,2.3915660427979115,6.272710911039567,included
Acc 10min,2025_04_12,030,AW75,Acc 10min,3,-10.2,5.7375,-11.907398911291196,7.296447340714891,3,3,2.312039760341589,6.528293120964155,included
Acc 10min,2025_04_12,030,AW75,Acc 10min,4,9.600000000000001,5.7375,12.118693084951913,6.073541793291651,3,4,2.541011401592532,5.846243924085717,included
Acc 10min,2025_04_12,030,AW75,Acc 10min,5,0.0,-0.0,0.09394044943820228,-1.570590178453404,3,5,1.57339706263071,6.3456149987827555,included
Acc 10min,2025_04_12,030,AW75,Acc 10min,6,-10.2,-5.400000000000001,-9.395821116054876,-8.099547355134176,3,6,2.8167817806843223,4.400708116241657,included
Acc 10min,2025_04_12,030,AW75,Acc 10min,7,9.600000000000001,-5.400000000000001,10.205129205155748,-7.663792878625134,3,7,2.3432753897581677,4.677871064780033,included
Acc 10min,2025_04_12,030,AW75,Acc 10min,8,-21.0,-11.8125,-18.803953284368074,-8.593908404933481,3,8,3.896402575847445,6.775425734516142,included
Acc 10min,2025_04_12,030,AW75,Acc 10min,9,21.0,-11.8125,19.535209910485936,-11.233619647538363,3,9,1.5750277676297422,11.87721349152409,included
Acc 60min,2025_04_11,007,CL98,Acc 60min,1,-21.0,11.8125,-16.48765556563823,8.766110611388385,3,1,5.44442288965149,9.424916119560141,included
Acc 60min,2025_04_11,007,CL98,Acc 60min,2,21.0,11.8125,22.43750486552317,13.021811901037879,3,2,1.8785248234704366,8.674443165948492,included
Acc 60min,2025_04_11,007,CL98,Acc 60min,3,-10.2,5.7375,-7.971697911547912,8.41874670608108,2,3,3.4863181289536067,10.068398794156224,included
Acc 60min,2025_04_11,007,CL98,Acc 60min,4,9.600000000000001,5.7375,15.652537393271963,6.294124681342026,3,4,6.078078638256868,10.309246578678568,included
Acc 60min,2025_04_11,007,CL98,Acc 60min,5,0.0,-0.0,13.150081325301207,-8.175323227732358,3,7,15.484203200033761,9.498745418277842,target_mismatch
Acc 60min,2025_04_11,007,CL98,Acc 60min,6,-10.2,-5.400000000000001,-0.37744840545863184,-8.428768577678982,3,5,10.2789084500526,10.511466439637065,target_mismatch
Acc 60min,2025_04_11,007,CL98,Acc 60min,7,9.600000000000001,-5.400000000000001,27.577213596491227,-13.507043092105263,2,9,19.72065811252557,8.945395083044492,target_mismatch
Acc 60min,2025_04_11,007,CL98,Acc 60min,8,-21.0,-11.8125,-4.184092528770077,-12.528961293754497,3,6,16.831163384223167,13.810282746154847,target_mismatch
Acc 60min,2025_04_11,008,LW03,Acc 60min,1,-21.0,11.8125,0.732857142857143,2.1758625,1,5,23.77355383400309,9.424916119560141,target_mismatch
Acc 60min,2025_04_11,008,LW03,Acc 60min,2,21.0,11.8125,25.12660592248747,11.410219929542441,3,2,4.146167591233621,8.674443165948492,included
Acc 60min,2025_04_11,008,LW03,Acc 60min,3,-10.2,5.7375,-12.146483884564397,12.703328224713863,3,3,7.232673251923468,10.068398794156224,included
Acc 60min,2025_04_11,008,LW03,Acc 60min,4,9.600000000000001,5.7375,14.375409213483145,8.023837547958346,3,4,5.294513437458052,10.309246578678568,included
Acc 60min,2025_04_11,008,LW03,Acc 60min,5,0.0,-0.0,9.854010783682233,-2.766673167270531,3,7,10.23503829692007,9.498745418277842,target_mismatch
Acc 60min,2025_04_11,008,LW03,Acc 60min,6,-10.2,-5.400000000000001,-3.844752238455671,-6.869935543368245,3,6,6.523027258280583,10.511466439637065,included
Acc 60min,2025_04_11,008,LW03,Acc 60min,7,9.600000000000001,-5.400000000000001,29.234937416525145,-13.146980372343982,3,9,21.107971769934267,8.945395083044492,target_mismatch
Acc 60min,2025_04_11,008,LW03,Acc 60min,8,-21.0,-11.8125,-24.942834782608696,-8.666962334112739,2,8,5.043843111206418,13.810282746154847,included
Acc 60min,2025_04_11,011,JL98,Acc 60min,1,-21.0,11.8125,-23.46112248261817,8.551638486975563,3,1,4.085381460962078,9.424916119560141,included
Acc 60min,2025_04_11,011,JL98,Acc 60min,2,21.0,11.8125,21.499499999999998,13.5714140625,1,2,1.8284635433227137,8.674443165948492,included
Acc 60min,2025_04_11,011,JL98,Acc 60min,3,-10.2,5.7375,-11.69526098901099,4.782562441464785,2,3,1.7741790118134422,10.068398794156224,included
Acc 60min,2025_04_11,011,JL98,Acc 60min,4,9.600000000000001,5.7375,7.8148171875,5.07419384765625,2,4,1.9044297639405041,10.309246578678568,included
Acc 60min,2025_04_11,011,JL98,Acc 60min,5,0.0,-0.0,-0.5966079999999998,-4.372002,1,5,4.412521115379279,9.498745418277842,included
Acc 60min,2025_04_11,011,JL98,Acc 60min,6,-10.2,-5.400000000000001,-9.450307317073172,-10.326396951219513,1,6,4.983114090588226,10.511466439637065,included
Acc 60min,2025_04_11,011,JL98,Acc 60min,7,9.600000000000001,-5.400000000000001,7.11525,-9.414365625,1,7,4.721134814182035,8.945395083044492,included
Acc 60min,2025_04_11,011,JL98,Acc 60min,8,-21.0,-11.8125,-21.782763829787235,-13.532651329787234,1,8,1.8898782528491003,13.810282746154847,included
Acc 60min,2025_04_11,011,JL98,Acc 60min,9,21.0,-11.8125,19.690119821220367,-13.291614387388265,2,9,1.9757442784274293,5.39516589846688,included
Acc 60min,2025_04_11,012,PW78,Acc 60min,1,-21.0,11.8125,-21.412585694249646,10.762234554698457,3,1,1.1283990697860002,9.424916119560141,included
Acc 60min,2025_04_11,012,PW78,Acc 60min,2,21.0,11.8125,21.241978219399073,13.166043850952812,3,2,1.3750034236741793,8.674443165948492,included
Acc 60min,2025_04_11,012,PW78,Acc 60min,3,-10.2,5.7375,-11.525657048561998,6.93961166460396,3,3,1.789535991417611,10.068398794156224,included
Acc 60min,2025_04_11,012,PW78,Acc 60min,4,9.600000000000001,5.7375,10.598085018914214,7.823715069073813,3,4,2.312675294850455,10.309246578678568,included
Acc 60min,2025_04_11,012,PW78,Acc 60min,5,0.0,-0.0,0.21177510876730385,1.8572872956493078,3,5,1.869322014868953,9.498745418277842,included
Acc 60min,2025_04_11,012,PW78,Acc 60min,6,-10.2,-5.400000000000001,-11.086119470005897,-2.7746190431721076,3,6,2.770890269136993,10.511466439637065,included
Acc 60min,2025_04_11,012,PW78,Acc 60min,7,9.600000000000001,-5.400000000000001,10.527924076496463,-2.344706147375215,3,7,3.193096243088927,8.945395083044492,included
Acc 60min,2025_04_11,012,PW78,Acc 60min,8,-21.0,-11.8125,-21.006724779165364,-9.039084447594531,3,8,2.7734237052746473,13.810282746154847,included
Acc 60min,2025_04_11,012,PW78,Acc 60min,9,21.0,-11.8125,21.131232108910893,-9.139738007116335,3,9,2.6759817893649163,5.39516589846688,included
Acc 60min,2025_04_12,011,MQ85,Acc 60min,1,-21.0,11.8125,-18.104315671734025,7.721720567992214,3,1,5.0119321713589775,9.424916119560141,included
Acc 60min,2025_04_12,011,MQ85,Acc 60min,2,21.0,11.8125,22.79690803010361,7.642503448921737,3,2,4.54067722973737,8.674443165948492,included
Acc 60min,2025_04_12,011,MQ85,Acc 60min,3,-10.2,5.7375,-9.123730520220375,4.368925307875778,3,3,1.7410780226710147,10.068398794156224,included
Acc 60min,2025_04_12,011,MQ85,Acc 60min,4,9.600000000000001,5.7375,11.824898336505903,4.391383733870424,3,4,2.6004233520189284,10.309246578678568,included
Acc 60min,2025_04_12,011,MQ85,Acc 60min,5,0.0,-0.0,-3.1612665180230395,2.2396563127090303,3,5,3.874231071713576,9.498745418277842,included
Acc 60min,2025_04_12,011,MQ85,Acc 60min,6,-10.2,-5.400000000000001,-9.404763851851852,-7.639128791666667,2,6,2.376151989455246,10.511466439637065,included
Acc 60min,2025_04_12,011,MQ85,Acc 60min,7,9.600000000000001,-5.400000000000001,9.794535999999999,-9.28940475,3,7,3.8942667557087747,8.945395083044492,included
Acc 60min,2025_04_12,011,MQ85,Acc 60min,8,-21.0,-11.8125,-19.424829051383398,-13.531241250529362,3,8,2.3313590464870404,13.810282746154847,included
Acc 60min,2025_04_12,011,MQ85,Acc 60min,9,21.0,-11.8125,24.90302376485303,-12.656771055347093,3,9,3.993292892326385,5.39516589846688,included
Acc 60min,2025_04_12,014,QZ00,Acc 60min,1,-21.0,11.8125,-30.0,16.875,3,1,10.326127359760774,9.424916119560141,robust_centroid_outlier
Acc 60min,2025_04_12,014,QZ00,Acc 60min,2,21.0,11.8125,-30.0,16.875,3,1,51.25064786175878,8.674443165948492,target_mismatch
Acc 60min,2025_04_12,014,QZ00,Acc 60min,3,-10.2,5.7375,-30.0,16.875,2,1,22.7174801914737,10.068398794156224,target_mismatch
Acc 60min,2025_04_12,014,QZ00,Acc 60min,4,9.600000000000001,5.7375,-30.0,16.875,3,1,41.13640609302179,10.309246578678568,target_mismatch
Acc 60min,2025_04_12,014,QZ00,Acc 60min,5,0.0,-0.0,-30.0,16.875,3,1,34.42042453253591,9.498745418277842,target_mismatch
Acc 60min,2025_04_12,014,QZ00,Acc 60min,6,-10.2,-5.400000000000001,-30.0,16.875,3,1,29.80294658251093,10.511466439637065,target_mismatch
Acc 60min,2025_04_12,014,QZ00,Acc 60min,7,9.600000000000001,-5.400000000000001,-30.0,16.875,3,1,45.4349603829474,8.945395083044492,target_mismatch
Acc 60min,2025_04_12,014,QZ00,Acc 60min,8,-21.0,-11.8125,-30.0,16.875,3,1,30.066138033508725,13.810282746154847,target_mismatch
Acc 60min,2025_04_12,014,QZ00,Acc 60min,9,21.0,-11.8125,-30.0,16.875,3,1,58.51472170531105,5.39516589846688,target_mismatch
Acc 60min,2025_04_12,016,NM84,Acc 60min,3,-10.2,5.7375,-11.18687248913877,14.886263166049067,3,3,9.201835946063978,10.068398794156224,included
Acc 60min,2025_04_12,016,NM84,Acc 60min,4,9.600000000000001,5.7375,8.408375114942528,15.03440072737069,3,4,9.372957537579797,10.309246578678568,included
Acc 60min,2025_04_12,016,NM84,Acc 60min,5,0.0,-0.0,-1.7289007928913194,9.05018188674812,3,3,9.213842311157924,9.498745418277842,target_mismatch
Acc 60min,2025_04_12,016,NM84,Acc 60min,6,-10.2,-5.400000000000001,-9.89107069810035,3.3289751700062293,3,3,8.734440155622883,10.511466439637065,target_mismatch
Acc 60min,2025_04_12,016,NM84,Acc 60min,7,9.600000000000001,-5.400000000000001,7.173340645084646,2.184326278957529,3,4,7.963082363663205,8.945395083044492,target_mismatch
Acc 60min,2025_04_12,016,NM84,Acc 60min,8,-21.0,-11.8125,-21.606880664251207,-4.9293359375,3,8,6.9098662542724725,13.810282746154847,included
Acc 60min,2025_04_12,016,NM84,Acc 60min,9,21.0,-11.8125,17.209666699723368,-5.582324549819927,3,9,7.2925792876877535,5.39516589846688,robust_centroid_outlier
Acc 60min,2025_04_12,022,SY91,Acc 60min,1,-21.0,11.8125,-18.97074,16.2960075,2,1,4.921355062394531,9.424916119560141,included
Acc 60min,2025_04_12,022,SY91,Acc 60min,2,21.0,11.8125,17.933699999999998,16.51087125,2,2,5.610426730011415,8.674443165948492,included
Acc 60min,2025_04_12,022,SY91,Acc 60min,3,-10.2,5.7375,-12.404945832634581,13.177787963273518,3,3,7.760133446100358,10.068398794156224,included
Acc 60min,2025_04_12,022,SY91,Acc 60min,4,9.600000000000001,5.7375,7.656663265306122,13.768925057977738,3,4,8.263192247934414,10.309246578678568,included
Acc 60min,2025_04_12,022,SY91,Acc 60min,5,0.0,-0.0,-1.3432263345918078,9.36732372008586,3,5,9.463139577477664,9.498745418277842,included
Acc 60min,2025_04_12,022,SY91,Acc 60min,6,-10.2,-5.400000000000001,-10.853166999616418,3.3039382770014796,3,3,8.728411577099203,10.511466439637065,target_mismatch
Acc 60min,2025_04_12,022,SY91,Acc 60min,7,9.600000000000001,-5.400000000000001,8.040325153883828,4.542997943873053,3,4,10.064581150622777,8.945395083044492,target_mismatch
Acc 60min,2025_04_12,022,SY91,Acc 60min,8,-21.0,-11.8125,-20.867316783216783,-3.755435892107892,3,8,8.058156543198898,13.810282746154847,included
Acc 60min,2025_04_12,022,SY91,Acc 60min,9,21.0,-11.8125,19.04094169885103,-1.450693900653869,3,7,10.545375055812258,5.39516589846688,target_mismatch
Acc 60min,2025_04_12,023,YR00,Acc 60min,1,-21.0,11.8125,-19.2355035505618,6.646327492339122,3,1,5.459192806541193,9.424916119560141,included
Acc 60min,2025_04_12,023,YR00,Acc 60min,2,21.0,11.8125,18.237919421906692,7.35534401622718,2,2,5.243598819852841,8.674443165948492,included
Acc 60min,2025_04_12,023,YR00,Acc 60min,3,-10.2,5.7375,-12.760731791541263,4.099184966073623,3,3,3.039970963446742,10.068398794156224,included
Acc 60min,2025_04_12,023,YR00,Acc 60min,4,9.600000000000001,5.7375,9.04848409477613,4.046418533251734,3,4,1.7787429046645193,10.309246578678568,included
Acc 60min,2025_04_12,023,YR00,Acc 60min,5,0.0,-0.0,-2.3171527631578948,-3.5766086101973684,3,5,4.261610737543754,9.498745418277842,included
Acc 60min,2025_04_12,023,YR00,Acc 60min,6,-10.2,-5.400000000000001,-10.383617674731184,-8.236244367439516,3,6,2.842181831323616,10.511466439637065,included
Acc 60min,2025_04_12,023,YR00,Acc 60min,7,9.600000000000001,-5.400000000000001,2.719592857142857,-6.095600089285714,3,5,6.915479877470103,8.945395083044492,target_mismatch
Acc 60min,2025_04_12,023,YR00,Acc 60min,8,-21.0,-11.8125,-27.50530936391401,-10.032611850685258,3,8,6.744408924753773,13.810282746154847,included
Acc 60min,2025_04_12,023,YR00,Acc 60min,9,21.0,-11.8125,22.41918804033759,-11.096250211352656,3,9,1.5896881623685248,5.39516589846688,included
Acc 60min,2025_04_12,027,SS73,Acc 60min,1,-21.0,11.8125,-24.11761274337805,9.834425366679566,3,1,3.6921929083755876,9.424916119560141,included
Acc 60min,2025_04_12,027,SS73,Acc 60min,2,21.0,11.8125,24.050274686548022,10.980404126984126,3,2,3.1617335759493845,8.674443165948492,included
Acc 60min,2025_04_12,027,SS73,Acc 60min,3,-10.2,5.7375,-11.67084264969354,2.0268050150282884,3,3,3.991570539480885,10.068398794156224,included
Acc 60min,2025_04_12,027,SS73,Acc 60min,4,9.600000000000001,5.7375,10.969865770348838,2.7765988226266067,3,4,3.2624328362350323,10.309246578678568,included
Acc 60min,2025_04_12,027,SS73,Acc 60min,5,0.0,-0.0,0.14622003710575146,-3.6189492578849722,3,5,3.6219019907221948,9.498745418277842,included
Acc 60min,2025_04_12,027,SS73,Acc 60min,6,-10.2,-5.400000000000001,-11.045883847320525,-10.588735932562878,3,6,5.257233118383369,10.511466439637065,included
Acc 60min,2025_04_12,027,SS73,Acc 60min,7,9.600000000000001,-5.400000000000001,9.781964365079364,-10.419376138392858,3,7,5.022673376681618,8.945395083044492,included
Acc 60min,2025_04_12,027,SS73,Acc 60min,8,-21.0,-11.8125,-13.02158035714286,-10.949530580357143,2,6,8.024954592816547,13.810282746154847,target_mismatch
Acc 60min,2025_04_12,027,SS73,Acc 60min,9,21.0,-11.8125,22.437752727272727,-16.49723318181818,2,9,4.900393646392957,5.39516589846688,included
Acc 60min,2025_04_12,031,AW75,Acc 60min,1,-21.0,11.8125,-20.47784036714976,11.914313891304348,3,1,0.5319931866488808,9.424916119560141,included
Acc 60min,2025_04_12,031,AW75,Acc 60min,2,21.0,11.8125,22.581873940296305,10.594971363463179,3,2,1.9961716218240775,8.674443165948492,included
Acc 60min,2025_04_12,031,AW75,Acc 60min,3,-10.2,5.7375,-13.180963660036168,6.639052889918626,3,3,3.114312437084125,10.068398794156224,included
Acc 60min,2025_04_12,031,AW75,Acc 60min,4,9.600000000000001,5.7375,11.988524579428022,7.035238896899784,3,4,2.718303866579024,10.309246578678568,included
Acc 60min,2025_04_12,031,AW75,Acc 60min,5,0.0,-0.0,-0.43828635561968876,-2.151895168199856,3,5,2.1960755324997985,9.498745418277842,included
Acc 60min,2025_04_12,031,AW75,Acc 60min,6,-10.2,-5.400000000000001,-8.97212602983362,-6.919628706970741,3,6,1.9537005639712832,10.511466439637065,included
Acc 60min,2025_04_12,031,AW75,Acc 60min,7,9.600000000000001,-5.400000000000001,10.18137278949836,-7.974358575949367,3,7,2.6391885870344978,8.945395083044492,included
Acc 60min,2025_04_12,031,AW75,Acc 60min,8,-21.0,-11.8125,-24.616422043010754,-13.030146282762097,3,8,3.815910227337434,13.810282746154847,included
Acc 60min,2025_04_12,031,AW75,Acc 60min,9,21.0,-11.8125,22.84120035983004,-12.48296764116997,3,9,1.959475854123825,5.39516589846688,included
