time_s,device_time_s,system_time_s,gaze_x,gaze_y,valid,left_gaze_x,left_gaze_y,right_gaze_x,right_gaze_y,left_valid,right_valid,pupil_left,pupil_right,source_device,raw_gaze_x,raw_gaze_y,raw_cx,raw_cy,coordinate_space
1.1471004486083984,,,0.0,0.0,0,,,,,,,,,GP3,0.0,0.0,0.0,0.0,normalised
1.157344102859497,,,0.0,0.0,0,,,,,,,,,GP3,0.0,0.0,0.0,0.0,normalised
1.8933463096618652,,,0.0,0.0,0,,,,,,,,,GP3,0.0,0.0,0.0,0.0,normalised
1.904088020324707,,,0.0,0.0,0,,,,,,,,,GP3,0.0,0.0,0.0,0.0,normalised
1.9171347618103027,,,0.0,0.0,0,,,,,,,,,GP3,0.0,0.0,0.2474,0.44167,normalised
1.931403398513794,,,0.0,0.0,0,,,,,,,,,GP3,0.0,0.0,0.2474,0.44167,normalised
1.9491934776306152,,,0.0,0.0,0,,,,,,,,,GP3,0.0,0.0,0.2474,0.44167,normalised
1.9637393951416016,,,0.0,0.0,0,,,,,,,,,GP3,0.0,0.0,0.2474,0.44167,normalised
1.9823458194732666,,,0.0,0.0,0,,,,,,,,,GP3,0.0,0.0,0.2474,0.44167,normalised
1.9969820976257324,,,0.0,0.0,0,,,,,,,,,GP3,0.0,0.0,0.2474,0.44167,normalised
2.013864040374756,,,0.0,0.0,0,,,,,,,,,GP3,0.0,0.0,0.2474,0.44167,normalised
2.0315399169921875,,,0.0,0.0,0,,,,,,,,,GP3,0.0,0.0,0.2474,0.44167,normalised
2.0449531078338623,,,0.0,0.0,0,,,,,,,,,GP3,0.0,0.0,0.2474,0.44167,normalised
2.065190315246582,,,0.83095,1.48547,1,,,,,,,,,GP3,0.83095,1.48547,0.2474,0.44167,normalised
2.0756399631500244,,,0.84312,1.48556,1,,,,,,,,,GP3,0.84312,1.48556,0.2474,0.44167,normalised
2.092284679412842,,,0.86851,1.49971,1,,,,,,,,,GP3,0.86851,1.49971,0.2474,0.44167,normalised
2.1093358993530273,,,0.88159,1.50717,1,,,,,,,,,GP3,0.88159,1.50717,0.2474,0.44167,normalised
2.1263420581817627,,,0.88986,1.51159,1,,,,,,,,,GP3,0.88986,1.51159,0.2474,0.44167,normalised
2.141322612762451,,,0.89539,1.51456,1,,,,,,,,,GP3,0.89539,1.51456,0.2474,0.44167,normalised
2.158315658569336,,,0.89569,1.51526,1,,,,,,,,,GP3,0.89569,1.51526,0.2474,0.44167,normalised
2.1737186908721924,,,0.89577,1.51491,1,,,,,,,,,GP3,0.89577,1.51491,0.2474,0.44167,normalised
2.1904454231262207,,,0.89587,1.51467,1,,,,,,,,,GP3,0.89587,1.51467,0.2474,0.44167,normalised
2.206265687942505,,,0.89567,1.51357,1,,,,,,,,,GP3,0.89567,1.51357,0.2474,0.44167,normalised
2.221268892288208,,,0.89496,1.513,1,,,,,,,,,GP3,0.89496,1.513,0.2474,0.44167,normalised
2.2402760982513428,,,0.89431,1.51249,1,,,,,,,,,GP3,0.89431,1.51249,0.2474,0.44167,normalised
2.2547051906585693,,,0.89239,1.51016,1,,,,,,,,,GP3,0.89239,1.51016,0.2474,0.44167,normalised
2.2719995975494385,,,0.8909,1.50978,1,,,,,,,,,GP3,0.8909,1.50978,0.2474,0.44167,normalised
2.2863054275512695,,,0.88965,1.50947,1,,,,,,,,,GP3,0.88965,1.50947,0.2474,0.44167,normalised
2.3039567470550537,,,0.88883,1.5093,1,,,,,,,,,GP3,0.88883,1.5093,0.2474,0.44167,normalised
2.319840908050537,,,0.88936,1.51033,1,,,,,,,,,GP3,0.88936,1.51033,0.2474,0.44167,normalised
2.334392786026001,,,0.88985,1.51126,1,,,,,,,,,GP3,0.88985,1.51126,0.2474,0.44167,normalised
2.352851390838623,,,0.88986,1.51122,1,,,,,,,,,GP3,0.88986,1.51122,0.2474,0.44167,normalised
2.3679039478302,,,0.889,1.51122,1,,,,,,,,,GP3,0.889,1.51122,0.2474,0.44167,normalised
2.3843438625335693,,,0.8882,1.5112,1,,,,,,,,,GP3,0.8882,1.5112,0.2474,0.44167,normalised
2.39898943901062,,,0.88861,1.51186,1,,,,,,,,,GP3,0.88861,1.51186,0.2474,0.44167,normalised
2.4161226749420166,,,0.88803,1.51181,1,,,,,,,,,GP3,0.88803,1.51181,0.2474,0.44167,normalised
2.431164503097534,,,0.88754,1.51178,1,,,,,,,,,GP3,0.88754,1.51178,0.2474,0.44167,normalised
2.4470407962799072,,,0.88725,1.51145,1,,,,,,,,,GP3,0.88725,1.51145,0.2474,0.44167,normalised
2.4628498554229736,,,0.88757,1.51234,1,,,,,,,,,GP3,0.88757,1.51234,0.2474,0.44167,normalised
2.478557586669922,,,0.88788,1.51319,1,,,,,,,,,GP3,0.88788,1.51319,0.2474,0.44167,normalised
2.4971654415130615,,,0.88791,1.5133,1,,,,,,,,,GP3,0.88791,1.5133,0.2474,0.44167,normalised
2.513103485107422,,,0.88825,1.51316,1,,,,,,,,,GP3,0.88825,1.51316,0.2474,0.44167,normalised
