session_id,marker_index,marker_start_s,marker_end_s,marker_midpoint_s,frame_id,frame_time_s,frame_time_error_ms,detection_status,candidate_target_count,detected_x_px,detected_y_px,detected_radius_px,detected_x_normalised,detected_y_normalised,matched_target_id,target_x,target_y,normalised_match_offset,detection_confidence
2025_04_11/008,0,12.618387460708618,14.414444923400879,13.516416192054749,65,13.610566854476929,94.15066242218018,recovered,1,1260.5,711.5,8.0,0.6565104166666667,0.6587962962962963,inner_bottom_right,0.66,0.66,0.0036913540126338627,0.7539097324910758
2025_04_11/008,1,15.418700218200684,17.418637990951538,16.41866910457611,79,16.41010594367981,8.56316089630127,recovered,1,1627.5,161.5,17.600000381469727,0.84765625,0.14953703703703702,top_right,0.85,0.15,0.0023890372051467404,0.8407308529902173
2025_04_11/008,2,18.618741035461426,20.219815731048584,19.419278383255005,94,19.418739557266235,0.5388259887695312,recovered,1,283.5,161.5,13.600000381469727,0.14765625,0.14953703703703702,top_left,0.15,0.15,0.0023890372051467677,0.8407308529902154
2025_04_11/008,3,21.41975235939026,23.210912466049194,22.315332412719727,109,22.41053342819214,95.20101547241211,recovered,1,955.5,539.5,11.600000381469727,0.49765625,0.49953703703703706,centre,0.5,0.5,0.002389037205146735,0.8407308529902177
2025_04_11/008,4,24.410502910614014,26.010390996932983,25.2104469537735,123,25.211304903030396,0.8579492568969727,recovered,1,1627.5,915.5,13.600000381469727,0.84765625,0.8476851851851852,bottom_right,0.85,0.85,0.0032941663117374374,0.7803889125508375
2025_04_11/008,5,27.212973594665527,28.81442618370056,28.013699889183044,137,28.0139639377594,0.26404857635498047,recovered,1,628.5,355.5,15.5,0.32734375,0.32916666666666666,inner_top_left,0.33,0.33,0.0027839016697693577,0.8144065553487094
2025_04_11/008,6,30.01177191734314,31.613734483718872,30.812753200531006,151,30.811057806015015,1.695394515991211,recovered,1,1262.5,355.5,17.600000381469727,0.6575520833333334,0.32916666666666666,inner_top_right,0.66,0.33,0.0025858732473555027,0.8276084501762998
2025_04_11/008,7,32.810890674591064,34.41089344024658,33.61089205741882,165,33.60968089103699,1.2111663818359375,recovered,1,628.5,711.5,17.600000381469727,0.32734375,0.6587962962962963,inner_bottom_left,0.33,0.66,0.002916259019499153,0.8055827320333898
2025_04_11/008,8,35.80248284339905,37.40246891975403,36.60247588157654,180,36.60290861129761,0.43272972106933594,recovered,1,283.5,917.5,17.600000381469727,0.14765625,0.8495370370370371,bottom_left,0.15,0.85,0.0023890372051467517,0.8407308529902165
2025_04_11/008,9,38.60363292694092,40.41482853889465,39.509230732917786,195,39.60974979400635,100.51906108856201,recovered,1,1263.5,711.5,10.300000190734863,0.6580729166666667,0.6587962962962963,inner_bottom_right,0.66,0.66,0.0022721251681897332,0.8485249887873512
2025_04_11/008,10,41.612239599227905,43.21229147911072,42.41226553916931,209,42.412225008010864,0.040531158447265625,recovered,1,283.5,917.5,15.5,0.14765625,0.8495370370370371,bottom_left,0.15,0.85,0.0023890372051467517,0.8407308529902165
2025_04_11/008,11,44.60289192199707,46.20318341255188,45.403037667274475,224,45.40369129180908,0.6536245346069336,recovered,1,1627.5,161.5,15.5,0.84765625,0.14953703703703702,top_right,0.85,0.15,0.0023890372051467404,0.8407308529902173
2025_04_11/008,12,47.402690172195435,49.00234818458557,48.2025191783905,238,48.20241618156433,0.102996826171875,recovered,1,955.5,539.5,17.600000381469727,0.49765625,0.49953703703703706,centre,0.5,0.5,0.002389037205146735,0.8407308529902177
2025_04_11/008,13,50.411805868148804,52.01050806045532,51.21115696430206,253,51.21133637428284,0.17940998077392578,recovered,1,627.5,710.5,18.799999237060547,0.3268229166666667,0.6578703703703703,inner_bottom_left,0.33,0.66,0.003824811219699761,0.7450125853533492
2025_04_11/008,14,53.402448892593384,55.002217292785645,54.202333092689514,268,54.202773332595825,0.44023990631103516,recovered,1,1262.5,355.5,17.600000381469727,0.6575520833333334,0.32916666666666666,inner_top_right,0.66,0.33,0.0025858732473555027,0.8276084501762998
2025_04_11/008,15,56.20210599899292,58.011061906814575,57.10658395290375,283,57.21072959899902,104.14564609527588,recovered,1,628.5,355.5,11.600000381469727,0.32734375,0.32916666666666666,inner_top_left,0.33,0.33,0.0027839016697693577,0.8144065553487094
2025_04_11/008,16,59.40599298477173,61.21343469619751,60.30971384048462,299,60.41071557998657,101.00173950195312,recovered,1,1627.5,917.5,13.600000381469727,0.84765625,0.8495370370370371,bottom_right,0.85,0.85,0.0023890372051467244,0.8407308529902184
2025_04_11/008,17,62.41113829612732,64.2034215927124,63.30727994441986,314,63.40262699127197,95.34704685211182,recovered,1,285.5,161.5,13.600000381469727,0.14869791666666668,0.14953703703703702,top_left,0.15,0.15,0.0013819391129929889,0.9078707258004675
2025_04_11/008,18,65.4020483493805,67.19491457939148,66.29848146438599,328,66.20223999023438,96.24147415161133,recovered,1,628.5,711.5,21.600000381469727,0.32734375,0.6587962962962963,inner_bottom_left,0.33,0.66,0.002916259019499153,0.8055827320333898
2025_04_11/008,19,68.39504742622375,69.99434065818787,69.19469404220581,343,69.19548511505127,0.7910728454589844,recovered,1,1625.5,161.5,8.0,0.8466145833333333,0.14953703703703702,top_right,0.85,0.15,0.003416925622839938,0.7722049584773375
2025_04_11/008,20,71.19888067245483,72.79795479774475,71.99841773509979,357,71.9953224658966,3.095269203186035,recovered,1,283.5,161.5,17.600000381469727,0.14765625,0.14953703703703702,top_left,0.15,0.15,0.0023890372051467677,0.8407308529902154
2025_04_11/008,21,73.99684548377991,75.59439039230347,74.79561793804169,371,74.79516196250916,0.4559755325317383,recovered,1,1261.5,354.5,18.799999237060547,0.65703125,0.3282407407407407,inner_top_right,0.66,0.33,0.0034508650660073636,0.7699423289328424
2025_04_11/008,22,76.79492497444153,78.39434933662415,77.59463715553284,385,77.59573221206665,1.0950565338134766,recovered,1,955.5,539.5,17.600000381469727,0.49765625,0.49953703703703706,centre,0.5,0.5,0.002389037205146735,0.8407308529902177
2025_04_11/008,23,79.8024435043335,81.40223264694214,80.60233807563782,400,80.60283899307251,0.5009174346923828,recovered,1,283.5,917.5,17.600000381469727,0.14765625,0.8495370370370371,bottom_left,0.15,0.85,0.0023890372051467517,0.8407308529902165
2025_04_11/008,24,82.79510951042175,84.39433526992798,83.59472239017487,415,83.59538125991821,0.658869743347168,recovered,1,1627.5,917.5,17.600000381469727,0.84765625,0.8495370370370371,bottom_right,0.85,0.85,0.0023890372051467244,0.8407308529902184
2025_04_11/008,25,85.5963249206543,87.40287804603577,86.49960148334503,429,86.39612674713135,103.47473621368408,recovered,1,628.5,355.5,23.600000381469727,0.32734375,0.32916666666666666,inner_top_left,0.33,0.33,0.0027839016697693577,0.8144065553487094
2025_04_11/008,26,88.39657330513,89.9948148727417,89.19569408893585,443,89.19539332389832,0.3007650375366211,recovered,1,1261.5,710.5,18.799999237060547,0.65703125,0.6578703703703703,inner_bottom_right,0.66,0.66,0.0036536008158934382,0.7564266122737708
