marker_start_s,marker_end_s,marker_id,target_x,target_y,coordinate_space,target_duration_s,target_source,target_detection_confidence,target_detected_x,target_detected_y,target_frame_id,target_frame_time_s
51.40317964553833,53.00373578071594,inner_bottom_left_r2,0.33,0.66,normalised,1.6005561351776123,screen_video_hough_circle+legacy_nine_point_protocol,0.8055827320333898,0.32734375,0.6587962962962963,258,52.20257210731506
54.41077136993408,56.0111346244812,inner_top_right_r2,0.66,0.33,normalised,1.6003632545471191,screen_video_hough_circle+legacy_nine_point_protocol,0.8276084501762998,0.6575520833333334,0.32916666666666666,273,55.21068501472473
57.21433877944946,59.00260519981384,inner_top_left_r2,0.33,0.33,normalised,1.7882664203643799,screen_video_hough_circle+legacy_nine_point_protocol,0.8144065553487094,0.32734375,0.32916666666666666,288,58.204771280288696
60.39646029472351,62.20324492454529,bottom_right_r2,0.85,0.85,normalised,1.8067846298217773,screen_video_hough_circle+legacy_nine_point_protocol,0.8407308529902184,0.84765625,0.8495370370370371,304,61.402594804763794
63.40344595909119,65.19796228408813,top_left_r2,0.15,0.15,normalised,1.7945163249969482,screen_video_hough_circle+legacy_nine_point_protocol,0.8407308529902154,0.14765625,0.14953703703703702,319,64.39494156837463
66.39499115943909,68.20265126228333,inner_bottom_left_r3,0.33,0.66,normalised,1.8076601028442383,screen_video_hough_circle+legacy_nine_point_protocol,0.7450125853533492,0.3268229166666667,0.6578703703703703,333,67.19498658180237
69.40246343612671,70.79634213447571,top_right_r3,0.85,0.15,normalised,1.393878698348999,screen_video_hough_circle+legacy_nine_point_protocol,0.8407308529902173,0.84765625,0.14953703703703702,347,69.99624848365784
72.20314240455627,73.80237936973572,top_left_r3,0.15,0.15,normalised,1.5992369651794434,screen_video_hough_circle+legacy_nine_point_protocol,0.8407308529902154,0.14765625,0.14953703703703702,362,73.00340557098389
75.00600075721741,76.60649228096008,inner_top_right_r3,0.66,0.33,normalised,1.6004915237426758,screen_video_hough_circle+legacy_nine_point_protocol,0.8276084501762998,0.6575520833333334,0.32916666666666666,376,75.80250573158264
77.8027617931366,79.4024384021759,centre_r3,0.5,0.5,normalised,1.5996766090393066,screen_video_hough_circle+legacy_nine_point_protocol,0.8407308529902177,0.49765625,0.49953703703703706,390,78.60183787345886
80.79444694519043,82.39586591720581,bottom_left_r3,0.15,0.85,normalised,1.6014189720153809,screen_video_hough_circle+legacy_nine_point_protocol,0.8407308529902165,0.14765625,0.8495370370370371,405,81.5941710472107
83.80480551719666,85.4045193195343,bottom_right_r3,0.85,0.85,normalised,1.5997138023376465,screen_video_hough_circle+legacy_nine_point_protocol,0.8407308529902184,0.84765625,0.8495370370370371,420,84.60409665107727
86.60299396514893,88.39503240585327,inner_top_left_r3,0.33,0.33,normalised,1.7920384407043457,screen_video_hough_circle+legacy_nine_point_protocol,0.8144065553487094,0.32734375,0.32916666666666666,434,87.40676665306091
89.40267419815063,91.00204634666443,inner_bottom_right_r3,0.66,0.66,normalised,1.599372148513794,screen_video_hough_circle+legacy_nine_point_protocol,0.8181429301987784,0.6575520833333334,0.6587962962962963,448,90.20312261581421
