session_id,marker_index,marker_start_s,marker_end_s,marker_midpoint_s,frame_id,frame_time_s,frame_time_error_ms,detection_status,candidate_target_count,detected_x_px,detected_y_px,detected_radius_px,detected_x_normalised,detected_y_normalised,matched_target_id,target_x,target_y,normalised_match_offset,detection_confidence
2025_04_11/010,10,42.603328704833984,44.2026789188385,43.40300381183624,214,43.40303182601929,0.028014183044433594,recovered,1,283.5,917.5,13.600000381469727,0.14765625,0.8495370370370371,bottom_left,0.15,0.85,0.0023890372051467517,0.8407308529902165
2025_04_11/010,11,45.61203479766846,47.2135591506958,46.41279697418213,229,46.411970376968384,0.8265972137451172,recovered,1,1627.5,161.5,15.5,0.84765625,0.14953703703703702,top_right,0.85,0.15,0.0023890372051467404,0.8407308529902173
2025_04_11/010,12,48.412477016448975,50.01281690597534,49.21264696121216,243,49.21149396896362,1.1529922485351562,recovered,1,955.5,539.5,15.5,0.49765625,0.49953703703703706,centre,0.5,0.5,0.002389037205146735,0.8407308529902177
2025_04_11/010,13,51.40317964553833,53.00373578071594,52.203457713127136,258,52.20257210731506,0.8856058120727539,recovered,1,628.5,711.5,17.600000381469727,0.32734375,0.6587962962962963,inner_bottom_left,0.33,0.66,0.002916259019499153,0.8055827320333898
2025_04_11/010,14,54.41077136993408,56.0111346244812,55.21095299720764,273,55.21068501472473,0.26798248291015625,recovered,1,1262.5,355.5,15.5,0.6575520833333334,0.32916666666666666,inner_top_right,0.66,0.33,0.0025858732473555027,0.8276084501762998
2025_04_11/010,15,57.21433877944946,59.00260519981384,58.10847198963165,288,58.204771280288696,96.29929065704346,recovered,1,628.5,355.5,11.5,0.32734375,0.32916666666666666,inner_top_left,0.33,0.33,0.0027839016697693577,0.8144065553487094
2025_04_11/010,16,60.39646029472351,62.20324492454529,61.2998526096344,304,61.402594804763794,102.74219512939453,recovered,1,1627.5,917.5,13.600000381469727,0.84765625,0.8495370370370371,bottom_right,0.85,0.85,0.0023890372051467244,0.8407308529902184
2025_04_11/010,17,63.40344595909119,65.19796228408813,64.30070412158966,319,64.39494156837463,94.23744678497314,recovered,1,283.5,161.5,15.5,0.14765625,0.14953703703703702,top_left,0.15,0.15,0.0023890372051467677,0.8407308529902154
2025_04_11/010,18,66.39499115943909,68.20265126228333,67.2988212108612,333,67.19498658180237,103.83462905883789,recovered,1,627.5,710.5,18.799999237060547,0.3268229166666667,0.6578703703703703,inner_bottom_left,0.33,0.66,0.003824811219699761,0.7450125853533492
2025_04_11/010,19,69.40246343612671,70.79634213447571,70.09940278530121,347,69.99624848365784,103.15430164337158,recovered,1,1627.5,161.5,19.600000381469727,0.84765625,0.14953703703703702,top_right,0.85,0.15,0.0023890372051467404,0.8407308529902173
2025_04_11/010,20,72.20314240455627,73.80237936973572,73.002760887146,362,73.00340557098389,0.644683837890625,recovered,1,283.5,161.5,15.5,0.14765625,0.14953703703703702,top_left,0.15,0.15,0.0023890372051467677,0.8407308529902154
2025_04_11/010,21,75.00600075721741,76.60649228096008,75.80624651908875,376,75.80250573158264,3.7407875061035156,recovered,1,1262.5,355.5,17.600000381469727,0.6575520833333334,0.32916666666666666,inner_top_right,0.66,0.33,0.0025858732473555027,0.8276084501762998
2025_04_11/010,22,77.8027617931366,79.4024384021759,78.60260009765625,390,78.60183787345886,0.7622241973876953,recovered,1,955.5,539.5,15.5,0.49765625,0.49953703703703706,centre,0.5,0.5,0.002389037205146735,0.8407308529902177
2025_04_11/010,23,80.79444694519043,82.39586591720581,81.59515643119812,405,81.5941710472107,0.9853839874267578,recovered,1,283.5,917.5,17.600000381469727,0.14765625,0.8495370370370371,bottom_left,0.15,0.85,0.0023890372051467517,0.8407308529902165
2025_04_11/010,24,83.80480551719666,85.4045193195343,84.60466241836548,420,84.60409665107727,0.5657672882080078,recovered,1,1627.5,917.5,17.600000381469727,0.84765625,0.8495370370370371,bottom_right,0.85,0.85,0.0023890372051467244,0.8407308529902184
2025_04_11/010,25,86.60299396514893,88.39503240585327,87.4990131855011,434,87.40676665306091,92.24653244018555,recovered,1,628.5,355.5,23.600000381469727,0.32734375,0.32916666666666666,inner_top_left,0.33,0.33,0.0027839016697693577,0.8144065553487094
2025_04_11/010,26,89.40267419815063,91.00204634666443,90.20236027240753,448,90.20312261581421,0.7623434066772461,recovered,1,1262.5,711.5,17.600000381469727,0.6575520833333334,0.6587962962962963,inner_bottom_right,0.66,0.66,0.002727856047018324,0.8181429301987784
