time_s,device_time_s,system_time_s,gaze_x,gaze_y,valid,left_gaze_x,left_gaze_y,right_gaze_x,right_gaze_y,left_valid,right_valid,pupil_left,pupil_right,source_device,raw_gaze_x,raw_gaze_y,raw_cx,raw_cy,coordinate_space
42.51377582550049,,,0.0,0.0,0,,,,,,,,,GP3,0.0,0.0,0.0,0.0,normalised
42.52423930168152,,,0.0,0.0,0,,,,,,,,,GP3,0.0,0.0,0.0,0.0,normalised
42.534754276275635,,,0.0,0.0,0,,,,,,,,,GP3,0.0,0.0,0.17917,0.51204,normalised
42.54549860954285,,,0.94803,0.99956,0,,,,,,,,,GP3,0.94803,0.99956,0.17917,0.51204,normalised
42.55595922470093,,,0.89788,0.98548,0,,,,,,,,,GP3,0.89788,0.98548,0.17917,0.51204,normalised
42.569271087646484,,,0.88117,0.98078,0,,,,,,,,,GP3,0.88117,0.98078,0.17917,0.51204,normalised
42.58443808555603,,,0.8914,0.97235,1,,,,,,,,,GP3,0.8914,0.97235,0.17917,0.51204,normalised
42.60197997093201,,,0.93149,1.01364,1,,,,,,,,,GP3,0.93149,1.01364,0.17917,0.51204,normalised
42.61857604980469,,,0.95821,1.04116,1,,,,,,,,,GP3,0.95821,1.04116,0.17917,0.51204,normalised
42.633291482925415,,,0.97355,1.06376,1,,,,,,,,,GP3,0.97355,1.06376,0.17917,0.51204,normalised
42.650911808013916,,,0.98964,1.09301,1,,,,,,,,,GP3,0.98964,1.09301,0.17917,0.51204,normalised
42.6663875579834,,,0.99695,1.10008,1,,,,,,,,,GP3,0.99695,1.10008,0.17917,0.51204,normalised
42.68381857872009,,,0.97891,1.04383,1,,,,,,,,,GP3,0.97891,1.04383,0.17917,0.51204,normalised
42.698339223861694,,,0.96581,0.98577,1,,,,,,,,,GP3,0.96581,0.98577,0.17917,0.51204,normalised
42.715956926345825,,,0.94939,0.91818,1,,,,,,,,,GP3,0.94939,0.91818,0.17917,0.51204,normalised
42.73039126396179,,,0.92853,0.85096,1,,,,,,,,,GP3,0.92853,0.85096,0.17917,0.51204,normalised
42.74790406227112,,,0.91412,0.76765,0,,,,,,,,,GP3,0.91412,0.76765,0.17917,0.51204,normalised
42.7650043964386,,,0.80416,0.44393,0,,,,,,,,,GP3,0.80416,0.44393,0.17917,0.51204,normalised
42.78020143508911,,,0.73474,0.27634,0,,,,,,,,,GP3,0.73474,0.27634,0.17917,0.51204,normalised
42.794780254364014,,,0.6412,0.01952,0,,,,,,,,,GP3,0.6412,0.01952,0.17917,0.51204,normalised
42.81429743766785,,,0.63734,0.00835,0,,,,,,,,,GP3,0.63734,0.00835,0.17917,0.51204,normalised
42.82849144935608,,,0.65373,0.01937,0,,,,,,,,,GP3,0.65373,0.01937,0.17917,0.51204,normalised
42.84334063529968,,,0.66378,0.02062,1,,,,,,,,,GP3,0.66378,0.02062,0.17917,0.51204,normalised
42.860875844955444,,,0.66982,0.02137,1,,,,,,,,,GP3,0.66982,0.02137,0.17917,0.51204,normalised
42.87612581253052,,,0.67106,0.02032,1,,,,,,,,,GP3,0.67106,0.02032,0.17917,0.51204,normalised
42.892680168151855,,,0.69918,0.06165,1,,,,,,,,,GP3,0.69918,0.06165,0.17917,0.51204,normalised
42.910370111465454,,,0.72027,0.09265,1,,,,,,,,,GP3,0.72027,0.09265,0.17917,0.51204,normalised
42.925185680389404,,,0.70581,0.05883,1,,,,,,,,,GP3,0.70581,0.05883,0.17917,0.51204,normalised
42.941890478134155,,,0.70232,0.02928,1,,,,,,,,,GP3,0.70232,0.02928,0.17917,0.51204,normalised
42.95950531959534,,,0.69946,0.00511,1,,,,,,,,,GP3,0.69946,0.00511,0.17917,0.51204,normalised
42.97615385055542,,,0.70319,0.0152,1,,,,,,,,,GP3,0.70319,0.0152,0.17917,0.51204,normalised
42.99023914337158,,,0.70319,0.0152,1,,,,,,,,,GP3,0.70319,0.0152,0.17917,0.51204,normalised
43.007773637771606,,,0.70319,0.0152,1,,,,,,,,,GP3,0.70319,0.0152,0.17917,0.51204,normalised
43.02187466621399,,,0.70319,0.0152,1,,,,,,,,,GP3,0.70319,0.0152,0.17917,0.51204,normalised
43.039538860321045,,,0.70882,0.0148,0,,,,,,,,,GP3,0.70882,0.0148,0.17917,0.51204,normalised
43.05409622192383,,,0.70882,0.0148,0,,,,,,,,,GP3,0.70882,0.0148,0.17917,0.51204,normalised
43.071633100509644,,,0.68067,-0.02201,0,,,,,,,,,GP3,0.68067,-0.02201,0.17917,0.51204,normalised
43.08788084983826,,,0.69773,0.00893,1,,,,,,,,,GP3,0.69773,0.00893,0.17917,0.51204,normalised
43.102455854415894,,,0.71358,0.05195,1,,,,,,,,,GP3,0.71358,0.05195,0.17917,0.51204,normalised
43.119160413742065,,,0.71265,0.08589,1,,,,,,,,,GP3,0.71265,0.08589,0.17917,0.51204,normalised
43.13662934303284,,,0.72948,0.18099,0,,,,,,,,,GP3,0.72948,0.18099,0.17917,0.51204,normalised
