frame_id,time_s
0,0.6238305568695068
1,0.8130354881286621
2,1.0199098587036133
3,1.2117736339569092
4,1.4239192008972168
5,1.6117627620697021
6,1.8195343017578125
7,2.013582706451416
8,2.21779465675354
9,2.4116625785827637
10,2.617584705352783
11,2.8124306201934814
12,3.019496440887451
13,3.209465980529785
14,3.417966365814209
15,3.6096630096435547
16,3.8174970149993896
17,4.011476278305054
18,4.2187418937683105
19,4.4097514152526855
20,4.6175501346588135
21,4.811337947845459
22,5.017843008041382
23,5.209128141403198
24,5.418229341506958
25,5.610102653503418
26,5.817849636077881
27,6.0095765590667725
28,6.219120264053345
29,6.410019159317017
30,6.617812156677246
31,6.8116209506988525
32,7.020463228225708
33,7.211008071899414
34,7.417444944381714
35,7.610177755355835
36,7.820191860198975
37,8.011249542236328
38,8.2200026512146
39,8.409785747528076
40,8.61816692352295
41,8.810250282287598
42,9.02189588546753
43,9.210503101348877
44,9.417577505111694
45,9.61186957359314
46,9.81876254081726
47,10.010852813720703
48,10.217471361160278
49,10.410215139389038
50,10.618581056594849
51,10.810425043106079
52,11.017409324645996
53,11.209808826446533
54,11.422452688217163
55,11.612388372421265
56,11.817737102508545
57,12.00907278060913
58,12.217597484588623
59,12.410967588424683
60,12.618272542953491
61,12.810945272445679
62,13.018039464950562
63,13.209692478179932
64,13.419102430343628
65,13.612700700759888
66,13.820256233215332
67,14.010697364807129
68,14.21810531616211
69,14.410785436630249
70,14.617795705795288
71,14.809842109680176
72,15.019358396530151
73,15.210561752319336
74,15.418282270431519
75,15.609698295593262
76,15.818532228469849
77,16.01267719268799
78,16.217828035354614
79,16.410236597061157
80,16.617866277694702
81,16.81118154525757
82,17.017812967300415
83,17.211071968078613
84,17.420398473739624
85,17.613667249679565
86,17.81797695159912
87,18.010555267333984
88,18.21916103363037
89,18.410632848739624
90,18.62027645111084
91,18.80983257293701
92,19.021602630615234
93,19.21018886566162
94,19.417762756347656
95,19.61245036125183
96,19.81869673728943
97,20.00931143760681
98,20.219275951385498
99,20.41114616394043
100,20.618600130081177
101,20.809568643569946
102,21.017691373825073
103,21.209468126296997
104,21.418713808059692
105,21.611400604248047
106,21.818017959594727
107,22.01174545288086
108,22.222458839416504
109,22.409276485443115
110,22.618837594985962
111,22.810218572616577
112,23.01793074607849
113,23.21147656440735
114,23.418524742126465
115,23.61264944076538
116,23.81789994239807
117,24.01016902923584
118,24.218714475631714
119,24.410479068756104
120,24.61880874633789
121,24.81056261062622
122,25.023437023162842
123,25.20929527282715
124,25.41696286201477
125,25.609620571136475
126,25.81908679008484
127,26.013073444366455
128,26.218945503234863
129,26.4098482131958
130,26.617652654647827
131,26.811341762542725
132,27.017965078353882
133,27.21110486984253
134,27.41709852218628
135,27.6110942363739
136,27.823144674301147
137,28.00970435142517
138,28.223108768463135
139,28.409513235092163
140,28.621187210083008
141,28.810452699661255
142,29.020909547805786
143,29.21060085296631
144,29.418904304504395
145,29.609776973724365
146,29.820905208587646
147,30.01251769065857
148,30.21704649925232
149,30.411800622940063
150,30.618119955062866
151,30.81006932258606
152,31.00537109375
153,31.21547770500183
154,31.402324438095093
155,31.610027313232422
156,31.803197145462036
157,32.0142924785614
158,32.204633951187134
159,32.412787437438965
160,32.60510802268982
161,32.81050896644592
162,33.00552415847778
163,33.21053767204285
164,33.40196657180786
165,33.61336350440979
166,33.80520176887512
167,34.015501260757446
168,34.202800273895264
169,34.40961718559265
170,34.603001832962036
171,34.81249237060547
172,35.00839924812317
173,35.2138876914978
174,35.40273714065552
175,35.61153483390808
176,35.8040657043457
177,36.01002383232117
178,36.202470541000366
179,36.41310477256775
180,36.6038613319397
181,36.81032943725586
182,37.00834655761719
183,37.21115016937256
184,37.40659689903259
185,37.61380982398987
186,37.801820278167725
187,38.011476278305054
188,38.20338702201843
189,38.4096302986145
190,38.60401725769043
191,38.81230425834656
192,39.00253510475159
193,39.21408653259277
194,39.40590858459473
195,39.61104869842529
196,39.80303335189819
197,40.01600193977356
198,40.20478343963623
199,40.41318988800049
200,40.602099895477295
201,40.81443476676941
202,41.00289964675903
203,41.21449041366577
204,41.402835845947266
205,41.61201238632202
206,41.80220675468445
207,42.01228857040405
208,42.20409536361694
209,42.41359210014343
210,42.60496783256531
211,42.81129455566406
212,43.008339166641235
213,43.213340044021606
214,43.40304517745972
215,43.610326528549194
216,43.80394124984741
217,44.01173686981201
218,44.20727038383484
219,44.41101932525635
220,44.602214097976685
221,44.81306481361389
222,45.00342869758606
223,45.22403860092163
224,45.403289556503296
225,45.61256718635559
226,45.80239295959473
227,46.00971460342407
228,46.20179486274719
229,46.409478425979614
230,46.60275888442993
231,46.811574935913086
232,47.003023862838745
233,47.21333122253418
234,47.40699744224548
235,47.6114399433136
236,47.80118155479431
237,48.010493755340576
238,48.20154666900635
239,48.413498401641846
240,48.60657215118408
241,48.81097364425659
242,49.00427770614624
243,49.21249747276306
244,49.403369665145874
245,49.609840869903564
246,49.80256986618042
247,50.011635541915894
248,50.207497358322144
249,50.41049385070801
