session_id,marker_index,marker_start_s,marker_end_s,marker_midpoint_s,frame_id,frame_time_s,frame_time_error_ms,detection_status,candidate_target_count,detected_x_px,detected_y_px,detected_radius_px,detected_x_normalised,detected_y_normalised,matched_target_id,target_x,target_y,normalised_match_offset,detection_confidence
2025_04_11/007,0,16.584988355636597,18.392096042633057,17.488542199134827,87,17.386780500411987,101.76169872283936,recovered,1,1262.5,711.5,17.600000381469727,0.6575520833333334,0.6587962962962963,inner_bottom_right,0.66,0.66,0.002727856047018324,0.8181429301987784
2025_04_11/007,1,19.384181261062622,21.38593363761902,20.38505744934082,102,20.392024040222168,6.966590881347656,recovered,1,1627.5,161.5,19.600000381469727,0.84765625,0.14953703703703702,top_right,0.85,0.15,0.0023890372051467404,0.8407308529902173
2025_04_11/007,2,22.584638357162476,24.18347406387329,23.384056210517883,117,23.384068965911865,0.012755393981933594,recovered,1,283.5,161.5,15.5,0.14765625,0.14953703703703702,top_left,0.15,0.15,0.0023890372051467677,0.8407308529902154
2025_04_11/007,3,25.579099416732788,27.175106525421143,26.377102971076965,132,26.376166105270386,0.9368658065795898,recovered,1,955.5,539.5,13.600000381469727,0.49765625,0.49953703703703706,centre,0.5,0.5,0.002389037205146735,0.8407308529902177
2025_04_11/007,4,28.378424644470215,29.978299140930176,29.178361892700195,146,29.17572021484375,2.6416778564453125,recovered,1,1627.5,917.5,17.600000381469727,0.84765625,0.8495370370370371,bottom_right,0.85,0.85,0.0023890372051467244,0.8407308529902184
2025_04_11/007,5,31.38451337814331,32.77654194831848,32.080527663230896,161,32.18425416946411,103.72650623321533,recovered,1,628.5,355.5,9.399999618530273,0.32734375,0.32916666666666666,inner_top_left,0.33,0.33,0.0027839016697693577,0.8144065553487094
2025_04_11/007,6,33.97646164894104,35.57650446891785,34.77648305892944,174,34.778085708618164,1.6026496887207031,recovered,1,1261.5,354.5,18.799999237060547,0.65703125,0.3282407407407407,inner_top_right,0.66,0.33,0.0034508650660073636,0.7699423289328424
2025_04_11/007,7,36.776267290115356,38.584200859069824,37.68023407459259,189,37.78312015533447,102.88608074188232,recovered,1,628.5,711.5,11.600000381469727,0.32734375,0.6587962962962963,inner_bottom_left,0.33,0.66,0.002916259019499153,0.8055827320333898
2025_04_11/007,8,39.78510808944702,41.38395404815674,40.58453106880188,203,40.58373403549194,0.7970333099365234,recovered,1,283.5,917.5,17.600000381469727,0.14765625,0.8495370370370371,bottom_left,0.15,0.85,0.0023890372051467517,0.8407308529902165
2025_04_11/007,9,42.5841646194458,44.376208543777466,43.48018658161163,217,43.38642930984497,93.7572717666626,recovered,1,1262.5,711.5,21.600000381469727,0.6575520833333334,0.6587962962962963,inner_bottom_right,0.66,0.66,0.002727856047018324,0.8181429301987784
