marker_start_s,marker_end_s,marker_id,target_x,target_y,coordinate_space,target_duration_s,target_source,target_detection_confidence,target_detected_x,target_detected_y,target_frame_id,target_frame_time_s
16.584988355636597,18.392096042633057,inner_bottom_right_r1,0.66,0.66,normalised,1.80710768699646,screen_video_hough_circle+legacy_nine_point_protocol,0.8181429301987784,0.6575520833333334,0.6587962962962963,87,17.386780500411987
19.384181261062622,21.38593363761902,top_right_r1,0.85,0.15,normalised,2.0017523765563965,screen_video_hough_circle+legacy_nine_point_protocol,0.8407308529902173,0.84765625,0.14953703703703702,102,20.392024040222168
22.584638357162476,24.18347406387329,top_left_r1,0.15,0.15,normalised,1.5988357067108154,screen_video_hough_circle+legacy_nine_point_protocol,0.8407308529902154,0.14765625,0.14953703703703702,117,23.384068965911865
25.579099416732788,27.175106525421143,centre_r1,0.5,0.5,normalised,1.5960071086883545,screen_video_hough_circle+legacy_nine_point_protocol,0.8407308529902177,0.49765625,0.49953703703703706,132,26.376166105270386
28.378424644470215,29.978299140930176,bottom_right_r1,0.85,0.85,normalised,1.599874496459961,screen_video_hough_circle+legacy_nine_point_protocol,0.8407308529902184,0.84765625,0.8495370370370371,146,29.17572021484375
31.38451337814331,32.77654194831848,inner_top_left_r1,0.33,0.33,normalised,1.392028570175171,screen_video_hough_circle+legacy_nine_point_protocol,0.8144065553487094,0.32734375,0.32916666666666666,161,32.18425416946411
33.97646164894104,35.57650446891785,inner_top_right_r1,0.66,0.33,normalised,1.6000428199768066,screen_video_hough_circle+legacy_nine_point_protocol,0.7699423289328424,0.65703125,0.3282407407407407,174,34.778085708618164
36.776267290115356,38.584200859069824,inner_bottom_left_r1,0.33,0.66,normalised,1.8079335689544678,screen_video_hough_circle+legacy_nine_point_protocol,0.8055827320333898,0.32734375,0.6587962962962963,189,37.78312015533447
39.78510808944702,41.38395404815674,bottom_left_r1,0.15,0.85,normalised,1.5988459587097168,screen_video_hough_circle+legacy_nine_point_protocol,0.8407308529902165,0.14765625,0.8495370370370371,203,40.58373403549194
42.5841646194458,44.376208543777466,inner_bottom_right_r2,0.66,0.66,normalised,1.792043924331665,screen_video_hough_circle+legacy_nine_point_protocol,0.8181429301987784,0.6575520833333334,0.6587962962962963,217,43.38642930984497
45.57618165016174,47.385899782180786,bottom_left_r2,0.15,0.85,normalised,1.809718132019043,screen_video_hough_circle+legacy_nine_point_protocol,0.8407308529902165,0.14765625,0.8495370370370371,232,46.376341104507446
48.58293867111206,50.18523693084717,top_right_r2,0.85,0.15,normalised,1.6022982597351074,screen_video_hough_circle+legacy_nine_point_protocol,0.8407308529902173,0.84765625,0.14953703703703702,247,49.38328552246094
51.39182925224304,52.985517263412476,centre_r2,0.5,0.5,normalised,1.5936880111694336,screen_video_hough_circle+legacy_nine_point_protocol,0.8407308529902177,0.49765625,0.49953703703703706,261,52.185099601745605
54.37644386291504,56.18346929550171,inner_bottom_left_r2,0.33,0.66,normalised,1.80702543258667,screen_video_hough_circle+legacy_nine_point_protocol,0.8055827320333898,0.32734375,0.6587962962962963,276,55.17772936820984
57.385746479034424,59.17860770225525,inner_top_right_r2,0.66,0.33,normalised,1.7928612232208252,screen_video_hough_circle+legacy_nine_point_protocol,0.8276084501762998,0.6575520833333334,0.32916666666666666,292,58.37622880935669
60.18348813056946,61.97570490837097,inner_top_left_r2,0.33,0.33,normalised,1.7922167778015137,screen_video_hough_circle+legacy_nine_point_protocol,0.8144065553487094,0.32734375,0.32916666666666666,305,60.98477268218994
63.36804151535034,65.17868661880493,bottom_right_r2,0.85,0.85,normalised,1.8106451034545898,screen_video_hough_circle+legacy_nine_point_protocol,0.8407308529902184,0.84765625,0.8495370370370371,322,64.3760187625885
66.56796383857727,68.1676914691925,top_left_r2,0.15,0.15,normalised,1.5997276306152344,screen_video_hough_circle+legacy_nine_point_protocol,0.8407308529902154,0.14765625,0.14953703703703702,337,67.36897468566895
69.3675549030304,71.17942070960999,inner_bottom_left_r3,0.33,0.66,normalised,1.8118658065795898,screen_video_hough_circle+legacy_nine_point_protocol,0.8055827320333898,0.32734375,0.6587962962962963,352,70.37552690505981
72.37697529792786,73.97609376907349,top_right_r3,0.85,0.15,normalised,1.5991184711456299,screen_video_hough_circle+legacy_nine_point_protocol,0.8407308529902173,0.84765625,0.14953703703703702,366,73.1766426563263
75.17680144309998,76.77616858482361,top_left_r3,0.15,0.15,normalised,1.5993671417236328,screen_video_hough_circle+legacy_nine_point_protocol,0.8407308529902154,0.14765625,0.14953703703703702,380,75.9763388633728
77.97814106941223,79.76754856109619,inner_top_right_r3,0.66,0.33,normalised,1.78940749168396,screen_video_hough_circle+legacy_nine_point_protocol,0.8276084501762998,0.6575520833333334,0.32916666666666666,394,78.78043913841248
