session_id,marker_index,marker_start_s,marker_end_s,marker_midpoint_s,frame_id,frame_time_s,frame_time_error_ms,detection_status,candidate_target_count,detected_x_px,detected_y_px,detected_radius_px,detected_x_normalised,detected_y_normalised,matched_target_id,target_x,target_y,normalised_match_offset,detection_confidence
2025_04_11/003,0,47.806127309799194,49.40165686607361,48.6038920879364,240,48.607059478759766,3.167390823364258,recovered,1,1261.5,711.5,15.199999809265137,0.65703125,0.6587962962962963,inner_bottom_right,0.66,0.66,0.003203494836707322,0.7864336775528452
2025_04_11/003,1,50.60211896896362,52.41231107711792,51.50721502304077,255,51.61155152320862,104.33650016784668,recovered,1,1627.5,161.5,17.600000381469727,0.84765625,0.14953703703703702,top_right,0.85,0.15,0.0023890372051467404,0.8407308529902173
2025_04_11/003,2,53.80191779136658,55.40731692314148,54.60461735725403,270,54.60527944564819,0.6620883941650391,recovered,1,283.5,161.5,13.600000381469727,0.14765625,0.14953703703703702,top_left,0.15,0.15,0.0023890372051467677,0.8407308529902154
2025_04_11/003,3,56.60332417488098,58.3955397605896,57.49943196773529,284,57.401594400405884,97.83756732940674,recovered,1,955.5,539.5,21.600000381469727,0.49765625,0.49953703703703706,centre,0.5,0.5,0.002389037205146735,0.8407308529902177
2025_04_11/003,4,59.59630084037781,61.194459676742554,60.39538025856018,299,60.397008657455444,1.6283988952636719,recovered,1,1627.5,915.5,13.600000381469727,0.84765625,0.8476851851851852,bottom_right,0.85,0.85,0.0032941663117374374,0.7803889125508375
2025_04_11/003,5,62.39570426940918,63.99511361122131,63.19540894031525,313,63.195639848709106,0.23090839385986328,recovered,1,628.5,355.5,15.5,0.32734375,0.32916666666666666,inner_top_left,0.33,0.33,0.0027839016697693577,0.8144065553487094
2025_04_11/003,6,65.19486427307129,66.79476499557495,65.99481463432312,327,65.9954924583435,0.6778240203857422,recovered,1,1262.5,353.5,13.600000381469727,0.6575520833333334,0.32731481481481484,inner_top_right,0.66,0.33,0.0036335265907493208,0.7577648939500453
2025_04_11/003,7,67.8043167591095,69.593923330307,68.69912004470825,340,68.60791373252869,91.20631217956543,recovered,1,628.5,711.5,23.600000381469727,0.32734375,0.6587962962962963,inner_bottom_left,0.33,0.66,0.002916259019499153,0.8055827320333898
2025_04_11/003,8,70.79658126831055,72.6032464504242,71.69991385936737,356,71.8026134967804,102.6996374130249,recovered,1,283.5,915.5,13.600000381469727,0.14765625,0.8476851851851852,bottom_left,0.15,0.85,0.003294166311737457,0.7803889125508362
2025_04_11/003,9,73.80227994918823,75.5946033000946,74.69844162464142,370,74.60191893577576,96.52268886566162,recovered,1,1262.5,711.5,17.600000381469727,0.6575520833333334,0.6587962962962963,inner_bottom_right,0.66,0.66,0.002727856047018324,0.8181429301987784
2025_04_11/003,10,76.79851150512695,78.39604830741882,77.59727990627289,385,77.59924292564392,1.9630193710327148,recovered,1,283.5,917.5,13.600000381469727,0.14765625,0.8495370370370371,bottom_left,0.15,0.85,0.0023890372051467517,0.8407308529902165
2025_04_11/003,11,79.80263996124268,81.40340566635132,80.603022813797,400,80.60311508178711,0.09226799011230469,recovered,1,1627.5,161.5,15.5,0.84765625,0.14953703703703702,top_right,0.85,0.15,0.0023890372051467404,0.8407308529902173
2025_04_11/003,12,82.60346245765686,84.20160865783691,83.40253555774689,414,83.40285301208496,0.31745433807373047,recovered,1,955.5,539.5,15.5,0.49765625,0.49953703703703706,centre,0.5,0.5,0.002389037205146735,0.8407308529902177
2025_04_11/003,13,85.5952160358429,87.19907975196838,86.39714789390564,429,86.39644575119019,0.7021427154541016,recovered,1,628.5,711.5,17.600000381469727,0.32734375,0.6587962962962963,inner_bottom_left,0.33,0.66,0.002916259019499153,0.8055827320333898
2025_04_11/003,14,88.6049952507019,90.20175337791443,89.40337431430817,444,89.40348553657532,0.1112222671508789,recovered,1,1262.5,355.5,15.5,0.6575520833333334,0.32916666666666666,inner_top_right,0.66,0.33,0.0025858732473555027,0.8276084501762998
2025_04_11/003,15,91.40458917617798,93.19588351249695,92.30023634433746,459,92.39511156082153,94.87521648406982,recovered,1,628.5,355.5,11.600000381469727,0.32734375,0.32916666666666666,inner_top_left,0.33,0.33,0.0027839016697693577,0.8144065553487094
2025_04_11/003,16,94.60197353363037,96.39511752128601,95.49854552745819,474,95.40214991569519,96.39561176300049,recovered,1,1627.5,917.5,21.600000381469727,0.84765625,0.8495370370370371,bottom_right,0.85,0.85,0.0023890372051467244,0.8407308529902184
2025_04_11/003,17,97.60081720352173,99.38708186149597,98.49394953250885,490,98.58728432655334,93.33479404449463,recovered,1,285.5,161.5,13.600000381469727,0.14869791666666668,0.14953703703703702,top_left,0.15,0.15,0.0013819391129929889,0.9078707258004675
2025_04_11/003,18,100.58600115776062,102.39325904846191,101.48963010311127,504,101.38804078102112,101.58932209014893,recovered,1,628.5,711.5,21.600000381469727,0.32734375,0.6587962962962963,inner_bottom_left,0.33,0.66,0.002916259019499153,0.8055827320333898
2025_04_11/003,19,103.59499454498291,104.98512721061707,104.29006087779999,518,104.18860864639282,101.45223140716553,recovered,1,1627.5,161.5,19.600000381469727,0.84765625,0.14953703703703702,top_right,0.85,0.15,0.0023890372051467404,0.8407308529902173
2025_04_11/003,20,106.39763522148132,107.99810647964478,107.19787085056305,533,107.19534111022949,2.529740333557129,recovered,1,283.5,161.5,17.600000381469727,0.14765625,0.14953703703703702,top_left,0.15,0.15,0.0023890372051467677,0.8407308529902154
2025_04_11/003,21,109.19839692115784,110.79578232765198,109.99708962440491,547,109.99584555625916,1.2440681457519531,recovered,1,1262.5,355.5,17.600000381469727,0.6575520833333334,0.32916666666666666,inner_top_right,0.66,0.33,0.0025858732473555027,0.8276084501762998
2025_04_11/003,22,112.00046229362488,113.59734201431274,112.79890215396881,561,112.7970404624939,1.8616914749145508,recovered,1,955.5,539.5,15.5,0.49765625,0.49953703703703706,centre,0.5,0.5,0.002389037205146735,0.8407308529902177
2025_04_11/003,23,114.98940372467041,116.58618974685669,115.78779673576355,576,115.78574585914612,2.0508766174316406,recovered,1,283.5,917.5,17.600000381469727,0.14765625,0.8495370370370371,bottom_left,0.15,0.85,0.0023890372051467517,0.8407308529902165
2025_04_11/003,24,118.00118350982666,119.59487867355347,118.79803109169006,591,118.79437208175659,3.6590099334716797,recovered,1,1627.5,917.5,17.600000381469727,0.84765625,0.8495370370370371,bottom_right,0.85,0.85,0.0023890372051467244,0.8407308529902184
2025_04_11/003,25,120.7996289730072,122.59234881401062,121.69598889350891,606,121.78599786758423,90.00897407531738,recovered,1,628.5,355.5,13.600000381469727,0.32734375,0.32916666666666666,inner_top_left,0.33,0.33,0.0027839016697693577,0.8144065553487094
2025_04_11/003,26,123.59681034088135,125.1991958618164,124.39800310134888,619,124.39431095123291,3.692150115966797,recovered,1,1261.5,710.5,18.799999237060547,0.65703125,0.6578703703703703,inner_bottom_right,0.66,0.66,0.0036536008158934382,0.7564266122737708
