time_s,device_time_s,system_time_s,gaze_x,gaze_y,valid,left_gaze_x,left_gaze_y,right_gaze_x,right_gaze_y,left_valid,right_valid,pupil_left,pupil_right,source_device,raw_gaze_x,raw_gaze_y,raw_cx,raw_cy,coordinate_space
48.899558305740356,,,0.0,0.0,0,,,,,,,,,GP3,0.0,0.0,0.0,0.0,normalised
48.91011047363281,,,0.0,0.0,0,,,,,,,,,GP3,0.0,0.0,0.0,0.0,normalised
48.920729875564575,,,0.64721,0.67442,1,,,,,,,,,GP3,0.64721,0.67442,0.67917,0.9713,normalised
48.93126845359802,,,0.64778,0.67427,1,,,,,,,,,GP3,0.64778,0.67427,0.67917,0.9713,normalised
48.94727563858032,,,0.64834,0.67408,1,,,,,,,,,GP3,0.64834,0.67408,0.67917,0.9713,normalised
48.96203255653381,,,0.6483,0.6738,1,,,,,,,,,GP3,0.6483,0.6738,0.67917,0.9713,normalised
48.97840404510498,,,0.64866,0.67359,1,,,,,,,,,GP3,0.64866,0.67359,0.67917,0.9713,normalised
48.99593257904053,,,0.64894,0.6737,1,,,,,,,,,GP3,0.64894,0.6737,0.67917,0.9713,normalised
49.010889530181885,,,0.64872,0.67455,1,,,,,,,,,GP3,0.64872,0.67455,0.67917,0.9713,normalised
49.02830481529236,,,0.64857,0.67481,1,,,,,,,,,GP3,0.64857,0.67481,0.67917,0.9713,normalised
49.04402446746826,,,0.64846,0.67494,1,,,,,,,,,GP3,0.64846,0.67494,0.67917,0.9713,normalised
49.060462474823,,,0.6486,0.67531,1,,,,,,,,,GP3,0.6486,0.67531,0.67917,0.9713,normalised
49.076480865478516,,,0.64871,0.67512,1,,,,,,,,,GP3,0.64871,0.67512,0.67917,0.9713,normalised
49.09385585784912,,,0.64879,0.67503,1,,,,,,,,,GP3,0.64879,0.67503,0.67917,0.9713,normalised
49.10730767250061,,,0.64927,0.6753,1,,,,,,,,,GP3,0.64927,0.6753,0.67917,0.9713,normalised
49.123833656311035,,,0.64916,0.67574,1,,,,,,,,,GP3,0.64916,0.67574,0.67917,0.9713,normalised
49.139867305755615,,,0.64905,0.67616,1,,,,,,,,,GP3,0.64905,0.67616,0.67917,0.9713,normalised
