marker_start_s,marker_end_s,marker_id,target_x,target_y,coordinate_space,target_duration_s,target_source,target_detection_confidence,target_detected_x,target_detected_y,target_frame_id,target_frame_time_s
15.019825220108032,16.80974531173706,inner_bottom_right_r1,0.66,0.66,normalised,1.7899200916290283,screen_video_hough_circle+legacy_nine_point_protocol,0.7564266122737708,0.65703125,0.6578703703703703,76,15.820669174194336
18.01220679283142,19.818259716033936,top_right_r1,0.85,0.15,normalised,1.8060529232025146,screen_video_hough_circle+legacy_nine_point_protocol,0.8407308529902173,0.84765625,0.14953703703703702,91,18.811748504638672
21.019328117370605,22.812955379486084,top_left_r1,0.15,0.15,normalised,1.7936272621154785,screen_video_hough_circle+legacy_nine_point_protocol,0.7722049584773393,0.14661458333333333,0.14953703703703702,107,22.010206699371338
24.0100576877594,25.61034321784973,centre_r1,0.5,0.5,normalised,1.600285530090332,screen_video_hough_circle+legacy_nine_point_protocol,0.8407308529902177,0.49765625,0.49953703703703706,121,24.812203884124756
26.809898138046265,28.618428945541382,bottom_right_r1,0.85,0.85,normalised,1.8085308074951172,screen_video_hough_circle+legacy_nine_point_protocol,0.8407308529902184,0.84765625,0.8495370370370371,135,27.611730098724365
29.818087339401245,31.209800004959106,inner_top_left_r1,0.33,0.33,normalised,1.3917126655578613,screen_video_hough_circle+legacy_nine_point_protocol,0.8144065553487094,0.32734375,0.32916666666666666,149,30.410399436950684
32.6175057888031,34.01033592224121,inner_top_right_r1,0.66,0.33,normalised,1.3928301334381104,screen_video_hough_circle+legacy_nine_point_protocol,0.8276084501762998,0.6575520833333334,0.32916666666666666,164,33.40423011779785
35.210787773132324,37.00212073326111,inner_bottom_left_r1,0.33,0.66,normalised,1.7913329601287842,screen_video_hough_circle+legacy_nine_point_protocol,0.8055827320333898,0.32734375,0.6587962962962963,177,36.00989317893982
38.20357632637024,40.00995135307312,bottom_left_r1,0.15,0.85,normalised,1.8063750267028809,screen_video_hough_circle+legacy_nine_point_protocol,0.8407308529902165,0.14765625,0.8495370370370371,192,39.00568962097168
41.00339317321777,42.80944538116455,inner_bottom_right_r2,0.66,0.66,normalised,1.8060522079467773,screen_video_hough_circle+legacy_nine_point_protocol,0.8181429301987784,0.6575520833333334,0.6587962962962963,206,41.802759885787964
44.0116446018219,45.803285121917725,bottom_left_r2,0.15,0.85,normalised,1.7916405200958252,screen_video_hough_circle+legacy_nine_point_protocol,0.8407308529902165,0.14765625,0.8495370370370371,222,45.00356912612915
47.21113204956055,48.811721086502075,top_right_r2,0.85,0.15,normalised,1.6005890369415283,screen_video_hough_circle+legacy_nine_point_protocol,0.8407308529902173,0.84765625,0.14953703703703702,237,48.01030254364014
50.01094841957092,51.610074281692505,centre_r2,0.5,0.5,normalised,1.599125862121582,screen_video_hough_circle+legacy_nine_point_protocol,0.8407308529902177,0.49765625,0.49953703703703706,251,50.81004238128662
53.002925395965576,54.60142135620117,inner_bottom_left_r2,0.33,0.66,normalised,1.5984959602355957,screen_video_hough_circle+legacy_nine_point_protocol,0.8055827320333898,0.32734375,0.6587962962962963,266,53.80252718925476
56.01126718521118,57.61034297943115,inner_top_right_r2,0.66,0.33,normalised,1.5990757942199707,screen_video_hough_circle+legacy_nine_point_protocol,0.7577648939500453,0.6575520833333334,0.32731481481481484,281,56.809863567352295
